source,provenance,bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,owner,doc_id,source_url,natural_key_hash
senate,openset,W000802,Sheldon Whitehouse,senate,Democrat,,"['Commission on Security and Cooperation in Europe', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'SSFI10', 'SSFI11', 'SSFI13', 'SSJU04', 'SSJU21', 'SSJU25', 'SSJU26', 'Senate Committee on Environment and Public Works', 'Senate Committee on Finance', 'Senate Committee on the Budget', 'Senate Committee on the Judiciary', 'United States Senate Caucus on International Narcotics Control']",True,2019-03-15,2019-04-17,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BA"" TARGET=""_BLANK"">BA</A>",The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,81dd75d469f996779e9002d18e17826e0915d8f7ce0c9aa3532489a209f97d00
senate,openset,W000802,Sheldon Whitehouse,senate,Democrat,,"['Commission on Security and Cooperation in Europe', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'SSFI10', 'SSFI11', 'SSFI13', 'SSJU04', 'SSJU21', 'SSJU25', 'SSJU26', 'Senate Committee on Environment and Public Works', 'Senate Committee on Finance', 'Senate Committee on the Budget', 'Senate Committee on the Judiciary', 'United States Senate Caucus on International Narcotics Control']",True,2019-03-22,2019-04-17,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BIIB"" TARGET=""_BLANK"">BIIB</A>",Biogen Inc.,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,9187a18dcff943f674c9d581f01e516c40515008c52b0438ab17ef5acc44377e
senate,openset,W000802,Sheldon Whitehouse,senate,Democrat,,"['Commission on Security and Cooperation in Europe', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'SSFI10', 'SSFI11', 'SSFI13', 'SSJU04', 'SSJU21', 'SSJU25', 'SSJU26', 'Senate Committee on Environment and Public Works', 'Senate Committee on Finance', 'Senate Committee on the Budget', 'Senate Committee on the Judiciary', 'United States Senate Caucus on International Narcotics Control']",True,2019-03-15,2019-04-17,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BA"" TARGET=""_BLANK"">BA</A>",The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,de9ea2b9f81bd5e3926922333b8c32624ffedb09a5d581d0f7adb4ed485185cd
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-04-09,2019-04-12,,"Westbrand, Inc. <div class=""text-muted""> <em>Company:</em> Westbrand, Inc. &nbsp;(Minot, North Dakota) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Bank holding company of First Western Bank</div>",Non-Public Stock,Purchase,"$15,001 - $50,000",32500.5,Self,,https://efdsearch.senate.gov/search/view/ptr/514f7dc7-c7bf-47ed-92fe-baa8c553eaec/,8700c2d1365463f1624adc13e7171347d4f4e944291d77c2fad98a108e8b0d13
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2018-05-01,2019-04-09,,Hormel Foods,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/61f45eac-be7d-4441-a2c0-1fe36d2cff9b/,dc57cba2569c2175c8d764147b5ea2f356536ef6c181538d3023b91191316077
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-08,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=XSLV"" TARGET=""_BLANK"">XSLV</A>",Invesco S&amp;P SmallCap Low Volatility ETF,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,8e861c8078a4d73dbc9195df182266309dbdb3fb0ef76962c29590bb8406352d
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PRNHX"" TARGET=""_BLANK"">PRNHX</A>",T. Rowe Price New Horizons,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,655c49dff41717409be21593286e6db9672a228bf09f77f5f0242864259fcc68
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FLMVX"" TARGET=""_BLANK"">FLMVX</A>",JPMorgan Mid Cap Value L,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,5c2f1a4f9dbfd935383cf7435d588f94e42cc237deb381ccbb7ccf515c7bd6e9
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FCNTX"" TARGET=""_BLANK"">FCNTX</A>",Fidelity Contrafund,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,d0b215a33be8a9c2ebdc58291b3cb60953bfd0b9f92f58f430137ae14a4ce514
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TGT"" TARGET=""_BLANK"">TGT</A>",Target Corporation,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,399c314bec2e4cf22430e110dae0e96a60759cce7b2d0c6790cbda05bd47953e
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MET"" TARGET=""_BLANK"">MET</A>","MetLife, Inc.",Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,e8899975b8dbaf758dff641159e04f5bc28fc04121ed0cbcb638f7fc2e521af9
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=IVZ"" TARGET=""_BLANK"">IVZ</A>",Invesco Ltd.,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,de8d4381c6483ee2b1cce4d223653a20ac8fe8bbafb036c9b36d6f97a869da36
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=KDP"" TARGET=""_BLANK"">KDP</A>",Keurig Dr Pepper Inc.,Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,6a4b5b61ab3534e26557255876042d6b0fefe0467a2d5e9b31c8fa1cd4c53aa1
senate,openset,H001061,John Hoeven,senate,Republican,,"['SSAF14', 'SSAF16', 'SSAF17', 'SSAP01', 'SSAP02', 'SSAP17', 'SSAP19', 'SSAP22', 'SSAP24', 'SSEG01', 'SSEG07', 'Senate Committee on Agriculture, Nutrition, and Forestry', 'Senate Committee on Appropriations', 'Senate Committee on Energy and Natural Resources', 'Senate Committee on Indian Affairs']",False,2019-03-22,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CCI"" TARGET=""_BLANK"">CCI</A>",Crown Castle International Corp. (REIT),Stock,Purchase,"$50,001 - $100,000",75000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,a0f7ca5f8e396352cb13b3daed4a8cca44381c70af00070fdb1629aa6338faff
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-20,2019-04-09,"--                                                                                                                            <BR>                                            <A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DIS"" TARGET=""_BLANK"">DIS</A>",21st Century Fox Class B (Exchanged) <br> The Walt Disney Company (Received),Stock,Exchange,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2b6cb0d97480ae1cfdb3e54a05e4a3413530a5650266c52c9b661d1f8da46731
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-05,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,cad5a4b90c1d64ecb4f021ec49ba5a5b424bf9f8cd43e2f9055d1baa9e364134
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-05,2019-04-09,,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,cde912dc2bdb64c18c4b76d6a168938eba74b2cbd9adfc04da9c56d992a11210
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-05,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BWXT"" TARGET=""_BLANK"">BWXT</A>","BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,f80e52b5ede901fb2cff4ebe40f6e67018f1fcf0c8450d21bef69d283c4113c1
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-03,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,dec9fa710ceee3c587eba1510199ba3eaee2b766bd8cc456cb782a98579bc256
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-03,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MOS"" TARGET=""_BLANK"">MOS</A>",The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,93a412ab7aa9bfd848dd68686ce2b33b1f445c4b20030fe83c55d530bcf2f7ad
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-03,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,c141002518cd0c0ab6ffb6a132d79bf317dc458afbc04d5a366147dff1caad6d
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-02,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,7905438984a50335eb73a027d31a7027279c058fc9191b3ebde8e6373f05efe6
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-02,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LYV"" TARGET=""_BLANK"">LYV</A>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,e1c6675b17890cbcd06855acd90c611a2a957976673c610bf7087b06f0a23123
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-04-02,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,aa75207826ac678329ea8d1c339d0bee566edc34ece97207d538c5b2a2548680
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-13,2019-04-09,"--                                                                                                                            <BR>                                            <A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AM"" TARGET=""_BLANK"">AM</A>","Antero Midstream Partners, LP (Exchanged) <br> Antero Midstream Corporation (Received)",Stock,Exchange,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,89b441e86bb70aeb89248dc5a76cfa365413c21f49b7db0d417f78b68570c2df
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-29,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,96ccd8fcad551ed4e88366c9b87a00a5c3b5d85379c3e914f62a8aa2b641f18f
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-28,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MOS"" TARGET=""_BLANK"">MOS</A>",The Mosaic Company,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,de731d08593e9679480b79eb177a6854e97db2dfc2d6768b2c62142137d70bea
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-28,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,8ccafa5752983fb8d5b769cc4fad4a9ec0369854afd6b99826a7ebb7b5d12317
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-28,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDX"" TARGET=""_BLANK"">FDX</A>",FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,1c84e552a8f83253a0e949043985268c178c2edbe6fdc1de2fa9f94909d6070a
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-28,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=KMI"" TARGET=""_BLANK"">KMI</A>","Kinder Morgan, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,510f5e68d301b7a8d2c34a5c3d4ffee311acbabb77d9615fed9b322c39bbbba5
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-26,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BKNG"" TARGET=""_BLANK"">BKNG</A>",Booking Holdings Inc.,Stock,Purchase,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,f2ff1cd6005550468d9a6791ef2a3a9bf7dad871fd9b5ffeade6f096bc8d3b74
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-25,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MSFT"" TARGET=""_BLANK"">MSFT</A>",Microsoft Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,669a500a82f2e87bbd17154fb85c24c82b9e9280d744eb8e8c6148458c8c6840
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-25,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CSCO"" TARGET=""_BLANK"">CSCO</A>","Cisco Systems, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,682b12be25c68a3fc97c9b055b4bd31b708472e22b73998a30a85ef45f6ecc10
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-25,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ORCL"" TARGET=""_BLANK"">ORCL</A>",Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,3e07b1fcd8bcbd2aaacb1ec5cfa7b7e51627a4f7eb08d723b9ca137d2169df30
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-25,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=GOOG"" TARGET=""_BLANK"">GOOG</A>",Alphabet Inc.,Stock,Purchase,"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,f35a14cd61fe25c2d06a11cab9b665e48cfd14df8536d0dfb61caa2f2ac68e0a
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-21,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=IBM"" TARGET=""_BLANK"">IBM</A>",International Business Machines Corporation,Stock,Sale (Full),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,50a6f01f5db21d8aaccc96683f0f40b089331cc72216a15f0ef0e4fe3f888bdc
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-19,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BWXT"" TARGET=""_BLANK"">BWXT</A>","BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,4c6188665e168f4b09548e9da5c8ea22851998d5136257b7cee9d7c887976d88
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-19,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ET"" TARGET=""_BLANK"">ET</A>",Energy Transfer LP,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,d3412194a313aae738c13e79cfd6a7887c2243f34f33dd9817f4a554679a6aa5
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-19,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MPLX"" TARGET=""_BLANK"">MPLX</A>",MPLX LP,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,8a997449b11fa03e88efcc0d0a9e9d4027b38ef60bdd0f06c1a84f24c12cef98
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-18,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TRGP"" TARGET=""_BLANK"">TRGP</A>",Targa Resources Corp.,Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,fcf5c4343f16e38073a9784704dd7dbc3cf2d6ecabccb804b7680ee81c857d0c
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-18,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WES"" TARGET=""_BLANK"">WES</A>","Western Midstream Partners, LP",Stock,Purchase,"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,5a7da19f4860043fdca6cbf31700a524ea8bdf2a3fc75a0327c0f503bac2a920
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-13,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,d6fa78a1beb314ffee3aefd07a3b8353d66ded6de1da6967b937f0fe7b1de7ca
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-08,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,cd9d50e39689c81ab994d4f77885922871bb8202f38f3a2a44aa5e93adf2482b
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-07,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TRP"" TARGET=""_BLANK"">TRP</A>",TransCanada Corporation,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,eb55acc89e6bf6920105c842f27f0eb436c32f53edfba4ce6257270d79b3929c
senate,openset,P000612,"David A Perdue , Jr",senate,Republican,,[],False,2019-03-07,2019-04-09,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FDC"" TARGET=""_BLANK"">FDC</A>",First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",32500.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,ab59978dcc34f71edcb20cc80cbb39cc640ee65f65e1a5cf40a2e151d7863fd5
