doc_id,cle,bioguide,filing_type,filing_date
9110714,glcp m bank,G000556,T,2017-05-08
9110714,grayson univ inv bank,G000556,T,2017-05-08
9110714,ama ip bank,G000556,T,2017-05-08
9110714,k a act,G000556,T,2017-05-08
9110714,aga note,G000556,T,2017-05-08
9110714,devlin claims,G000556,T,2017-05-08
9110714,vmj ventures,G000556,T,2017-05-08
9110714,ib call int balance,G000556,T,2017-05-08
9110714,td am cash,G000556,T,2017-05-08
9110714,farr fael industries,G000556,T,2017-05-08
9110714,richemont brands,G000556,T,2017-05-08
9110714,FLY,G000556,T,2017-05-08
9110714,powershares db comdty,G000556,T,2017-05-08
9110714,vanguard total world etf,G000556,T,2017-05-08
9110714,cerni s,G000556,T,2017-05-08
9110714,guggenheim vix etn,G000556,T,2017-05-08
9110714,currie 2000 etf,G000556,T,2017-05-08
9110714,spdr sm idx etp,G000556,T,2017-05-08
9110714,ishares msci emerg mkts etf,G000556,T,2017-05-08
9110714,gasco energy,G000556,T,2017-05-08
9110714,jdt ck b,G000556,T,2017-05-08
9110714,merrill lynch cash,G000556,T,2017-05-08
9110714,smart mut cash,G000556,T,2017-05-08
9110714,regions cash,G000556,T,2017-05-08
9110714,pnc cash,G000556,T,2017-05-08
9110714,cayuga loan,G000556,T,2017-05-08
9110714,chappaqua loan,G000556,T,2017-05-08
9110714,skyline fund interest,G000556,T,2017-05-08
9110714,dc powerhouse repo etf,G000556,T,2017-05-08
9110714,vanguard dividend apprec etf,G000556,T,2017-05-08
9110714,vanguard total intl mkt etf,G000556,T,2017-05-08
9110714,bardleys repo etp,G000556,T,2017-05-08
9110714,vanguard total intl idx etp,G000556,T,2017-05-08
9110714,cheryl loan,G000556,T,2017-05-08
9110714,shipley fund interest,G000556,T,2017-05-08
9110714,mj mutual life ins,G000556,T,2017-05-08
9110714,wagner seat vig,G000556,T,2017-05-08
9110714,mid export consulting,G000556,T,2017-05-08
9110714,bay of america,G000556,T,2017-05-08
9111104,scottrade ira,H001088,C,2017-05-19
9111105,ngc cash isuner trv,G000556,C,2017-05-19
9111105,ameriskin,G000556,C,2017-05-19
9111105,td am trvt rol cash,G000556,C,2017-05-19
9111105,annuitv metlife,G000556,C,2017-05-19
9111105,clifton advisors,G000556,C,2017-05-19
9111105,apex silver,G000556,C,2017-05-19
9111105,agilitrac fund mgmt,G000556,C,2017-05-19
9111105,clarilica fund mgmt,G000556,C,2017-05-19
9111105,wmtt isuank,G000556,C,2017-05-19
9111105,382 91 yukon isuank,G000556,C,2017-05-19
9111105,glc b m isuank,G000556,C,2017-05-19
9111105,grayton charity isuank,G000556,C,2017-05-19
9111105,aml tr bash,G000556,C,2017-05-19
9111105,kr a note,G000556,C,2017-05-19
9111105,aem note,G000556,C,2017-05-19
9111105,denivon claiml,G000556,C,2017-05-19
9111105,vmj ventures,G000556,C,2017-05-19
9111105,ib call int balan,G000556,C,2017-05-19
9111105,td am cash,G000556,C,2017-05-19
9111105,first fed trademerica,G000556,C,2017-05-19
9111105,QSR,G000556,C,2017-05-19
9111105,ply leaving,G000556,C,2017-05-19
9111105,vanguard ret isuank ret,G000556,C,2017-05-19
9111105,vanguard tr roth ira book,G000556,C,2017-05-19
9111105,conri s,G000556,C,2017-05-19
9111105,anderson vc ctv,G000556,C,2017-05-19
9111105,liysal 2000 ctv,G000556,C,2017-05-19
9111105,s p500 index etf,G000556,C,2017-05-19
9111105,ethical trust etc,G000556,C,2017-05-19
9111105,state vanguard,G000556,C,2017-05-19
9111105,ibt cd b,G000556,C,2017-05-19
9111105,merrill lynch cash,G000556,C,2017-05-19
9111105,netwest cash,G000556,C,2017-05-19
9111105,rogers cash,G000556,C,2017-05-19
9111105,our cash,G000556,C,2017-05-19
9111105,grayson loan,G000556,C,2017-05-19
9111105,skyline fund interest,G000556,C,2017-05-19
9111105,nw mutual life ins pol,G000556,C,2017-05-19
9111105,us consulting grahasta,G000556,C,2017-05-19
9111105,mid growth consulting,G000556,C,2017-05-19
9111105,bank personal cash,G000556,C,2017-05-19
9111105,fidelity ira,G000556,C,2017-05-19
9111105,fidelity 401 k rasop,G000556,C,2017-05-19
9111105,fidelity individual roth,G000556,C,2017-05-19
9111105,vanguard individual cash,G000556,C,2017-05-19
9111105,hidden,G000556,C,2017-05-19
9111105,acg portfolio galinda,G000556,C,2017-05-19
9111106,cash active inv v fre,G000556,C,2017-05-19
9111106,one fin grp,G000556,C,2017-05-19
9111106,td am int rel cash,G000556,C,2017-05-19
9111106,fantom mobile,G000556,C,2017-05-19
9111106,glisters silver coins,G000556,C,2017-05-19
9111106,assess universe,G000556,C,2017-05-19
9111106,aylline fund agent 6 hold,G000556,C,2017-05-19
9111106,bmti bark,G000556,C,2017-05-19
9111106,232 9 yuhan hank,G000556,C,2017-05-19
9111106,glcb iv bond,G000556,C,2017-05-19
9111106,foreign currency hold,G000556,C,2017-05-19
9111106,amc t bond,G000556,C,2017-05-19
9111106,k a note,G000556,C,2017-05-19
9111106,acm note,G000556,C,2017-05-19
9111106,devilbiss claims,G000556,C,2017-05-19
9111106,vmj ventures,G000556,C,2017-05-19
9111106,158 cal int balance,G000556,C,2017-05-19
9111106,td am cash,G000556,C,2017-05-19
9111106,fair fund exchange ira,G000556,C,2017-05-19
9111106,retirement bank,G000556,C,2017-05-19
9111106,FLY,G000556,C,2017-05-19
9111106,purchasing 999 gtp,G000556,C,2017-05-19
9111106,valued a distributed etc,G000556,C,2017-05-19
9111106,yagman portfolio mgr etc,G000556,C,2017-05-19
9111106,cemis,G000556,C,2017-05-19
9111106,advantage vix etn,G000556,C,2017-05-19
9111106,ligtell zero etf,G000556,C,2017-05-19
9111106,sipro index etp,G000556,C,2017-05-19
9111106,ethaux mjct buc etc,G000556,C,2017-05-19
9111106,cavia escrow,G000556,C,2017-05-19
9111106,dbt d b,G000556,C,2017-05-19
9111106,merrill lynch cash,G000556,C,2017-05-19
9111106,sagenest cash,G000556,C,2017-05-19
9111106,regione cash,G000556,C,2017-05-19
9111106,kwic cash,G000556,C,2017-05-19
9111106,congress loan,G000556,C,2017-05-19
9111106,skyline fund interest,G000556,C,2017-05-19
9111106,worthy sh daily fav payoff,G000556,C,2017-05-19
9111106,midsouth constr,G000556,C,2017-05-19
9111106,bank of america cash,G000556,C,2017-05-19
9111106,fidelity personal cash,G000556,C,2017-05-19
9111106,fidelity ira,G000556,C,2017-05-19
9111106,nantucket property alexandria,G000556,C,2017-05-19
9111106,vermill land cash,G000556,C,2017-05-19
9111106,bidens,G000556,C,2017-05-19
9111106,nw mutual life ins policy,G000556,C,2017-05-19
9111310,franklin federal credit union savings account,H001087,C,2017-06-20
9111310,templeton world fund,H001087,C,2017-06-20
9111310,401 k federal employee retirement system,H001087,C,2017-06-20
9111310,franklin small mid cap growth fund,H001087,C,2017-06-20
9111310,growth fund roth ira,H001087,C,2017-06-20
9111310,conservative fund ira,H001087,C,2017-06-20
9111438,pleasant grove retail lot partnership vacant lot 1699 w state st pleasant grove utah,C001114,C,2017-07-18
9111438,snow haven lane salt lake city utah sp jt,C001114,C,2017-07-18
9111438,curtis family brighton llc 12565 e bear lake blvd garden city utah,C001114,C,2017-07-18
9111438,bear lake rental 7 2176 s bear lake blvd garden city utah,C001114,C,2017-07-18
9111438,llc orem utah,C001114,C,2017-07-18
9111438,john ream curtis 800 s center spe provo utah,C001114,C,2017-07-18
9111438,395 west 4650 north provo utah,C001114,C,2017-07-18
9111438,curtis family georgetown condo llc,C001114,C,2017-07-18
9111438,SPLK,C001114,C,2017-07-18
9111438,SNAP,C001114,C,2017-07-18
9111438,NFLX,C001114,C,2017-07-18
9111438,dine equity,C001114,C,2017-07-18
9111438,CMG,C001114,C,2017-07-18
9111438,GOOGL,C001114,C,2017-07-18
9111438,spdr s p 500 etf trust unit ser 1,C001114,C,2017-07-18
9111438,red oak technology select,C001114,C,2017-07-18
9111438,fidelity select banking portfolio,C001114,C,2017-07-18
9111438,fidelity real estate investment,C001114,C,2017-07-18
9111438,ONEQ,C001114,C,2017-07-18
9111438,fidelity government money market,C001114,C,2017-07-18
9111438,bear lake rental 253 2176 s bear lake blvd garden city utah sold,C001114,C,2017-07-18
9111438,loan 7250 west 11650 north springville utah,C001114,C,2017-07-18
9111438,3411 mountain vista parkway provo utah,C001114,C,2017-07-18
9111438,action commercial park llc,C001114,C,2017-07-18
9111438,american funds capital income builder class f 2,C001114,C,2017-07-18
9111438,parnassus core equity fund investor,C001114,C,2017-07-18
9111438,putnam equity income fund class y,C001114,C,2017-07-18
9111438,john curtis ira rollover mp nfs assets below,C001114,C,2017-07-18
9111438,bank deposit sweep program,C001114,C,2017-07-18
9111438,lord abbett floating rate fund class f,C001114,C,2017-07-18
9111438,lord abbett short duration income fund class f,C001114,C,2017-07-18
9111438,opportunities portfolio ci institutional,C001114,C,2017-07-18
9111438,blackrock strategic income fund class n,C001114,C,2017-07-18
9111438,fidelity advisor floating rate high income bond fund class d,C001114,C,2017-07-18
9111438,pimco income fund class d,C001114,C,2017-07-18
9111438,tcw total return fund,C001114,C,2017-07-18
9111438,fidelity gnma fund,C001114,C,2017-07-18
9111438,jpmorgan core plus bond fund ci i,C001114,C,2017-07-18
9111438,franklin income fund advisor,C001114,C,2017-07-18
9111438,john curtis ira rollover assets below,C001114,C,2017-07-18
9111438,t rowe price real assets fund,C001114,C,2017-07-18
9111438,american funds washington mutual investors class f 2,C001114,C,2017-07-18
9111438,cohen steers realty fund,C001114,C,2017-07-18
9111438,franklin convertible securities adv,C001114,C,2017-07-18
9111438,oppenheimer international small med fund class y,C001114,C,2017-07-18
9111438,fidelity small cap discovery fund,C001114,C,2017-07-18
9111438,oppenheimer developing markets fund class y,C001114,C,2017-07-18
9111438,fidelity leveraged fund,C001114,C,2017-07-18
9111438,third avenue real estate value fund,C001114,C,2017-07-18
9111438,berkshire hathaway,C001114,C,2017-07-18
9111438,john curtis family rev trust gp u a 05 10 1960 nfs assets below,C001114,C,2017-07-18
9111438,blackrock global allocation fund institutional,C001114,C,2017-07-18
9111438,loomis sayles global equity income fund class y,C001114,C,2017-07-18
9111438,first eagle global fund,C001114,C,2017-07-18
9111438,fidelity value fund,C001114,C,2017-07-18
9111438,john hancock funds disciplined value mid cap fund ci i,C001114,C,2017-07-18
9111438,hotchkis wiley mid cap fund ci i,C001114,C,2017-07-18
9111438,oppenheimer global opportunities fund class y,C001114,C,2017-07-18
9111438,american funds small cap world fund f 2,C001114,C,2017-07-18
9111438,hennessy focus fund investor class,C001114,C,2017-07-18
9111438,parnassus endeavor fund,C001114,C,2017-07-18
9111438,oakmark global fund investor class,C001114,C,2017-07-18
9111438,oppenheimer international growth fund class s,C001114,C,2017-07-18
9111438,deutsche global infrastructure fund class s,C001114,C,2017-07-18
9111438,t rowe price value fund 1 class,C001114,C,2017-07-18
9111438,american funds growth fund of america class f 2,C001114,C,2017-07-18
9111438,harding loevner emerging markets portfolio advisor class,C001114,C,2017-07-18
9111438,american funds capital world growth income fund class f 2,C001114,C,2017-07-18
9111438,SGOIX,C001114,C,2017-07-18
9111438,tcw total return bond fund class n,C001114,C,2017-07-18
9111438,jpmorgan core plus bond fund class i,C001114,C,2017-07-18
9111438,franklin income fund advisor class,C001114,C,2017-07-18
9111438,john curtis family rev trust cp u a 05 10 1960 nfs assets below,C001114,C,2017-07-18
9111438,fidelity govt money market capital reserves class i,C001114,C,2017-07-18
9111438,vanguard dividend growth fund investor,C001114,C,2017-07-18
9111438,blackrock global allocation fund,C001114,C,2017-07-18
9111438,john curtis family rev trust mp u a 05 10 1960 assets below,C001114,C,2017-07-18
9111438,templeton global smaller companies fund class advisor,C001114,C,2017-07-18
9111438,franklin convertible securities adv class,C001114,C,2017-07-18
9111438,john curtis ira gp nfs assets below,C001114,C,2017-07-18
9111438,blackrock strategic opportunities portfolio class i institutional,C001114,C,2017-07-18
9111438,fidelity advisor floating rate high income fund class i,C001114,C,2017-07-18
9111438,t rowe price horizons fund,C001114,C,2017-07-18
9111438,oppenheimer global opportunities fund investor,C001114,C,2017-07-18
9111438,parnassus endeavor fund investor class,C001114,C,2017-07-18
9111438,oppenheimer international growth fund class y,C001114,C,2017-07-18
9111438,oppenheimer international small mid fund class y,C001114,C,2017-07-18
9111438,john hancock funds disciplined value mid cap fund class i,C001114,C,2017-07-18
9111438,harding loevner emerging markets portfolio advisor class i,C001114,C,2017-07-18
9111438,hennessy focus fund investor class i,C001114,C,2017-07-18
9111438,influence int l business relationship development services provo utah,C001114,C,2017-07-18
9111438,internet service provider fixed wireless denver,C001114,C,2017-07-18
9111438,rise broadband,C001114,C,2017-07-18
9111438,wells fargo money market savings account,C001114,C,2017-07-18
9111438,wells fargo interest checking account,C001114,C,2017-07-18
9111438,zions bank checking account,C001114,C,2017-07-18
9111438,zions bank checking plus account,C001114,C,2017-07-18
9111438,scott roberts loan,C001114,C,2017-07-18
9111438,corporate alliance loan,C001114,C,2017-07-18
9111438,ati founders shooting range equipment provo utah,C001114,C,2017-07-18
9111438,peak ventures fund ii l p,C001114,C,2017-07-18
9111438,nuveen global infrastructure fund class i,C001114,C,2017-07-18
9111438,jpmorgan equity income fund class d,C001114,C,2017-07-18
9111438,pimco real estate real return strategy fund class d,C001114,C,2017-07-18
9111438,deutsche global infrastructure fund sold,C001114,C,2017-07-18
9111438,t rowe price international discovery fund sold,C001114,C,2017-07-18
9111438,oppenheimer international small mid fund sold,C001114,C,2017-07-18
9111438,fidelity otc portfolio sold,C001114,C,2017-07-18
9111438,parcel 9 8 19 13 in kane county utah,C001114,C,2017-07-18
9111438,parcel 16 044 0006 in weber county utah,C001114,C,2017-07-18
9111438,786 s 1600 w street provo utah,C001114,C,2017-07-18
9111438,curtis family trust assets below,C001114,C,2017-07-18
9111438,ambank checking account,C001114,C,2017-07-18
9111438,monticello development llc unimproved land monticello utah,C001114,C,2017-07-18
9111438,qquv investments 3 llc quick quack car wash,C001114,C,2017-07-18
9111438,qquv investments 2 llc quick quack car wash,C001114,C,2017-07-18
9111438,qquv investments llc quick quack car wash,C001114,C,2017-07-18
9111438,pimco return fund sold,C001114,C,2017-07-18
9111438,franklin income fund sold,C001114,C,2017-07-18
9111438,lord abbett multi asset income fund class f sold,C001114,C,2017-07-18
9111438,t rowe price real estate fund class advisor sold,C001114,C,2017-07-18
9111438,t rowe price advisor class sold,C001114,C,2017-07-18
9111526,testamentary trust twp brokerage money fund,G000584,C,2017-08-04
9111526,testamentary trust fidelity brokerage cleveland oh,G000584,C,2017-08-04
9111526,testamentary trust bny mellon brokerage cleveland oh,G000584,C,2017-08-04
9111526,testamentary trust vanguard brokerage account valley forge pa,G000584,C,2017-08-04
9111526,testamentary trust twp zeigler managed brokerage chicago il,G000584,C,2017-08-04
9111526,testamentary trust twp harding loevner managed brokerage bridgewater nj,G000584,C,2017-08-04
9111526,testamentary trust twp newsouth managed brokerage memphis tn,G000584,C,2017-08-04
9111526,testamentary trust twp brokerage chicago il,G000584,C,2017-08-04
9111526,testamentary trust twp parametric managed brokerage seattle wa,G000584,C,2017-08-04
9111526,testamentary trust twp lattice managed brokerage san francisco ca,G000584,C,2017-08-04
9111526,testamentary trust twp riverbridge managed account minneapolis mn,G000584,C,2017-08-04
9111526,traditional individual retirement account vanguard,G000584,C,2017-08-04
9111526,individual retirement account twp brokerage,G000584,C,2017-08-04
9111526,FICO,G000584,C,2017-08-04
9111526,soloonreach options lehi utah,G000584,C,2017-08-04
9111526,cross tx options bozeman mt,G000584,C,2017-08-04
9111526,inherited individual retirement account vanguard,G000584,C,2017-08-04
9111526,testamentary trust contrarian capital hedge fund greenwich ny,G000584,C,2017-08-04
9111526,testamentary trust pimc equity partners hedge fund locust valley ny,G000584,C,2017-08-04
9111526,testamentary trust whippoorwill distressed hedge fund white plains ny,G000584,C,2017-08-04
9111526,testamentary trust tpg opportunities hedge fund fort worth tx,G000584,C,2017-08-04
9111526,testamentary trust beartooth capital private equity fund bozeman mt,G000584,C,2017-08-04
9111526,testamentary trust meadow alternative strategies hedge fund chicago il,G000584,C,2017-08-04
9111526,testamentary trust harbourvest hedge fund boston ma,G000584,C,2017-08-04
9111526,testamentary trust marathon european credit hedge fund york ny,G000584,C,2017-08-04
9111526,testamentary trust cerberus private equity fund york ny,G000584,C,2017-08-04
9111526,testamentary trust fintan capital partners lp redwood city ca,G000584,C,2017-08-04
9111526,promissory note from richard and krissy gianforte december 2016 portland wa,G000584,C,2017-08-04
9111526,promissory note from devin morrison september 2016 bozeman mt,G000584,C,2017-08-04
9111526,promissory note from doug chapman october 2016 bozeman mt,G000584,C,2017-08-04
9111526,solution reach software medical specialty lehi ut,G000584,C,2017-08-04
9111526,goomzee software real estate specialty missoula mt,G000584,C,2017-08-04
9111526,teabeat software manufacturing specialty bozeman mt,G000584,C,2017-08-04
9111526,cross tx software medical specialty bozeman mt,G000584,C,2017-08-04
9111526,montana instruments test equipment manufacturing bozeman mt,G000584,C,2017-08-04
9111526,greg and susan gianforte charitable remainder unitrust 1 bz mt,G000584,C,2017-08-04
9111526,commercial and agricultural real estate 5 acres bz mt,G000584,C,2017-08-04
9111526,gianforte genesis llc 8 ownership underlying assets as follows,G000584,C,2017-08-04
9111526,genesis partners llc commercial real estate bozeman mt,G000584,C,2017-08-04
9111526,residential rental realty bozeman mt,G000584,C,2017-08-04
9111526,east gallatin llc bozeman mt 8 ownership underlying assets as follows,G000584,C,2017-08-04
9111526,45 acres bozeman mt agricultural residential real estate,G000584,C,2017-08-04
9111526,34 acres bozeman mt agricultural residential commercial real estate,G000584,C,2017-08-04
9111526,27 acres bozeman mt agricultural residential commercial real estate,G000584,C,2017-08-04
9111526,22 acres bozeman mt agricultural residential commercial real estate,G000584,C,2017-08-04
9111526,g force 1 llc 8 ownership underlying assets as follows,G000584,C,2017-08-04
9111526,vanguard brokerage valley forge pa,G000584,C,2017-08-04
9111526,whippoorwill hedge fund white plains ny,G000584,C,2017-08-04
9111526,20 acres commercial real estate bozeman mt,G000584,C,2017-08-04
9111526,92 of gianforte genesis llc bozeman mt,G000584,C,2017-08-04
9111526,92 of east gallatin llc bozeman mt,G000584,C,2017-08-04
9111526,g force 3 llc 23 ownership see above for underlying assets,G000584,C,2017-08-04
9111526,bozeman technology incubator bozeman mt 100 ownership underlying assets as follows,G000584,C,2017-08-04
9111526,aircraft bozeman mt,G000584,C,2017-08-04
9111526,book rights authored by greg gianforte,G000584,C,2017-08-04
9111526,bank of bozeman bozeman mt,G000584,C,2017-08-04
9111526,bridger technology hardware and software manufacturing specialty bozeman mt,G000584,C,2017-08-04
9111526,bank of bozeman bank accounts bozeman mt,G000584,C,2017-08-04
9111526,cash core account,G000584,C,2017-08-04
9111526,DODBX,G000584,C,2017-08-04
9111526,DODFX,G000584,C,2017-08-04
9111526,DODWX,G000584,C,2017-08-04
9111526,DODGX,G000584,C,2017-08-04
9111526,FPACX,G000584,C,2017-08-04
9111526,MACSX,G000584,C,2017-08-04
9111526,TBGVX,G000584,C,2017-08-04
9111526,VFIAX,G000584,C,2017-08-04
9111526,PAAIX,G000584,C,2017-08-04
9111526,IJH,G000584,C,2017-08-04
9111526,RSP,G000584,C,2017-08-04
9111526,SDY,G000584,C,2017-08-04
9111526,VOO,G000584,C,2017-08-04
9111526,VB,G000584,C,2017-08-04
9111526,MUB,G000584,C,2017-08-04
9111526,cra bny mellon n a member fdic,G000584,C,2017-08-04
9111526,miami dade cnty fla dtd 3 4 2010 5 7 1 2017 double barreled aviation moody s aa2 s p aa,G000584,C,2017-08-04
9111526,montana st dtd 2 8 2007 5 8 1 2017 ref long range bldg prog ser a moody s aa1 s p aa,G000584,C,2017-08-04
9111526,florida st muni pwr agy dtd 9 17 2008 5 10 1 2017 all requirements pwr ser a moody s a2 s p n r,G000584,C,2017-08-04
9111526,california st dtd 12 2 2010 5 11 1 2017 moody s aa3 s p aa,G000584,C,2017-08-04
9111526,mesa ariz util sys rev dtd 1 15 2004 5 7 1 2018 ref moody s aa2 s p aa,G000584,C,2017-08-04
9111526,missoula cnty mt dtd 12 27 2012 2 7 1 2018 ref moody s n r s p aa,G000584,C,2017-08-04
9111526,north carolina st turnpike aut dtd 11 30 2011 5 7 1 2018 moody s aa2 s p aa,G000584,C,2017-08-04
9111526,scottsdale az muni property dtd 5 29 2014 3 7 1 2018 ref moody s aa1 s p aaa,G000584,C,2017-08-04
9111526,ohio st dtd 3 7 2013 5 10 1 2018 adult correctional bldg fund p moody s aa2 s p aa,G000584,C,2017-08-04
9111526,kansas st dev fin auth revenue dtd 6 26 2014 4 6 1 2019 ref athletic facs ks athletics moody s a1 s p a,G000584,C,2017-08-04
9111526,billings mt dtd 2 26 2015 2 7 1 2019 ref moody s aa2 s p n r,G000584,C,2017-08-04
9111526,roosevelt cnty mt dtd 6 21 2016 3 7 1 2019 moody s n r s p aa,G000584,C,2017-08-04
9111526,york ny dtd 9 4 2014 5 8 1 2019 ref fiscal 2015 ser a moody s aa2 s p aa,G000584,C,2017-08-04
9111526,hillsborough cnty fl cmnty inv dtd 10 31 2007 5 11 1 2019 prerefunded 11 1 2017 100 moody s a1 s p aa,G000584,C,2017-08-04
9111526,pennsylvania st econ dev fing dtd 10 18 2012 5 7 1 2020 unemployment compensation reve moody s aaa s p aa,G000584,C,2017-08-04
9111526,texas st dtd 9 30 2015 5 10 1 2020 ref transptrn commn mobility fund ser a moody s aaa s p aaa,G000584,C,2017-08-04
9111526,florida st brd of edu public e dtd 9 10 2015 5 6 1 2021 ref moody s aa1 s p aaa,G000584,C,2017-08-04
9111526,harris cnty tx dtd 9 1 2014 5 10 1 2021 ref ser a moody s aaa s p n r,G000584,C,2017-08-04
9111526,colorado st hgr edu capital dtd 11 6 2014 5 11 1 2021 cops ser a moody s aa2 s p aa,G000584,C,2017-08-04
9111526,putnam cnty fl dev auth dtd 5 3 2007 5 35 3 15 2042 ref seminole pj b rmkt 5 9 08 mandatory put 5 1 2018 100 moody s a3 s p a,G000584,C,2017-08-04
9111526,bay area ca toll auth toll bri dtd 8 5 2014 var 4 1 2047 variable ser b mandatory put 4 2 2018 100 moody s aa3 s p aa,G000584,C,2017-08-04
9111526,vanguard federal money market fund,G000584,C,2017-08-04
9111526,VMMXX,G000584,C,2017-08-04
9111526,VTIAX,G000584,C,2017-08-04
9111526,VTSAX,G000584,C,2017-08-04
9111526,insured bank program net cash equivalents,G000584,C,2017-08-04
9111526,hawaii st ser dj ambac cpn 5 000 due 04 01 26 dtd 04 12 07 fc 10 01 07 pre 04 01 17 100 000 s p aa moody aa1,G000584,C,2017-08-04
9111526,honolulu hi city cnty ser a agm b e ptc 5 000 due 07 01 28 cusip 438670qf1,G000584,C,2017-08-04
9111526,metropolitan atlanta rpd tran auth ga sales tax rev rfdg 3rd b agm b e 5 000 due 07 01 26 cusip 591745c93,G000584,C,2017-08-04
9111526,montana st long range bldg pg ser d b e 4 500 due 08 01 18 cusip 612103mq1,G000584,C,2017-08-04
9111526,michigan st grant antic bds rev agm b e 5 250 due 09 15 27 cusip 594610u21,G000584,C,2017-08-04
9111526,osceola cnty fl infra sales surtax rev ambac b e ptc 5 000 due 10 01 20 cusip 68802kct7,G000584,C,2017-08-04
9111526,polk cnty fl sch dist sales tax rev agm b e 5 000 due 10 01 17 cusip 731127ck0,G000584,C,2017-08-04
9111526,hillsborough cnty fl cmnty invt tax rev ambac b e 5 000 due 11 01 24 cusip 43231yeq5,G000584,C,2017-08-04
9111526,columbus oh city sch dist sch fac constr impt agm b e b q 5 000 due 12 01 28 cusip 199507k94,G000584,C,2017-08-04
9111526,district columbia ser c db agm b e ptc 5 000 due 06 01 26 cusip 25476ffj2,G000584,C,2017-08-04
9111526,american mun pwr oh rev prairie st energy campus pj a b e 5 250 due 02 15 23 cusip 02765ugz1,G000584,C,2017-08-04
9111526,texas st university sys fing rev b e ptc 5 000 due 03 15 28 cusip 88278pkq6,G000584,C,2017-08-04
9111526,brunswick cnty nc entrprs sys rev ser a agm b e 5 000 due 04 01 27 cusip 117068ch7,G000584,C,2017-08-04
9111526,north carolina st cap impt oblig rev ser a b e 5 000 due 05 01 28 cusip 65825pau4,G000584,C,2017-08-04
9111526,arizona brd regts az st univ sys rev b e 5 875 due 07 01 24 cusip 04048ras5,G000584,C,2017-08-04
9111526,desert sands ca uni sch dist elect 2001 b e 5 000 due 08 01 27 cusip 250433nu9,G000584,C,2017-08-04
9111526,grayson cnty tx jr cllg dist agm b e ptc 5 000 due 08 15 27 cusip 389712gd6,G000584,C,2017-08-04
9111526,north tx muni wtr dist sys rev b e 5 250 due 09 01 23 cusip 662903hs5,G000584,C,2017-08-04
9111526,broward cnty fl w s util rev ser a b e 5 000 due 10 01 27 cusip 115117hy2,G000584,C,2017-08-04
9111526,broward cnty fl wtr swr util rev ser a b e 5 125 due 10 01 28 cusip 115117hz9,G000584,C,2017-08-04
9111526,miami dade cnty fl wtr swr rev rfdg c bhac b e 5 125 due 10 01 25 cusip 59334dfm1,G000584,C,2017-08-04
9111526,kent st univ oh genl rcpts ser b rev asrd gty b e ptc 5 000 due 05 01 27 cusip 490728yw6,G000584,C,2017-08-04
9111526,wisconsin st genl fd annual approp rev ser a b e 5 375 due 05 01 24 cusip 977100fe1,G000584,C,2017-08-04
9111526,philadelphia pa hsg auth cap fd pg rev ser a agm b e 5 500 due 12 01 19 cusip 71782uav0,G000584,C,2017-08-04
9111526,osceola cnty fl infra sales surtax rev ambac b e ptc 5 000 due 10 01 20 cusip 68802kcy6,G000584,C,2017-08-04
9111526,montana fac fin auth rev composite deal sisters leavenworth ser b b e cpn 5 000 due 01 01 21 cusip 61204kjg7,G000584,C,2017-08-04
9111526,iowa stdnt ln liquidity student ln rev rfdg 1 b e oid 97 696 5 5 cpn 5 250 due 12 01 22 cusip 462590hh6,G000584,C,2017-08-04
9111526,sacramento ca city fing auth rev rfdg mstr lse pg facs e b e ambac cpn 5 250 due 12 01 22 cusip 785849ux6,G000584,C,2017-08-04
9111526,american mun pwr oh rev prairie st energy campus pj a b e ptc cpn 5 250 due 02 15 23 cusip 02765uhx5,G000584,C,2017-08-04
9111526,western mi univ rev rfdg gen b e cpn 5 000 due 11 15 23 cusip 958638ss8,G000584,C,2017-08-04
9111526,wisconsin st genl fd annual approp rev ser a b e oid 99 333 5 44 cpn 5 375 due 05 01 24 cusip 977100fn1,G000584,C,2017-08-04
9111526,san diego ca uni sch dist crsovr rfdg elect 1998 ser d1 npfg b e cpn 5 500 due 07 01 24 cusip 797355sm7,G000584,C,2017-08-04
9111526,york ny city indl dev agency special fac rev rfdg nyse proj a b e cpn 5 000 due 05 01 25 cusip 64971sgd5,G000584,C,2017-08-04
9111526,montana st brd regts high ed mt st univ facs impt ser m rev b e cpn 5 000 due 11 15 25 cusip 61212llc1,G000584,C,2017-08-04
9111526,university il rev rfdg aux facs sys ser c ptc b e cpn 5 000 due 04 01 26 cusip 914353yl5,G000584,C,2017-08-04
9111526,florida st brd ed lottery rev ser a b e oid 96 154 5 6 cpn 5 250 due 07 01 26 cusip 341507zc8,G000584,C,2017-08-04
9111526,kent st univ oh genl rcpts ser b rev asrd gty b e ptc cpn 5 000 due 05 01 27 cusip 490728zj4,G000584,C,2017-08-04
9111526,clark cnty nv bond bank db b e cpn 5 000 due 06 01 27 cusip 1808476n0,G000584,C,2017-08-04
9111526,las vegas vly nv wtr dist rfdg ser d db b e cpn 5 250 due 06 01 27 cusip 5178404g6,G000584,C,2017-08-04
9111526,yellowstone cnty mt sch dist 002 billing sch bldg b e cpn 5 000 due 06 15 27 cusip 985743pc1,G000584,C,2017-08-04
9111526,york st thwy auth genl rev rfdg ser h npfg natl re b e ptc cpn 5 000 due 01 01 28 cusip 650009tt0,G000584,C,2017-08-04
