ticker,nom,parts,valeur,pct,categorie,fonds,date
TDG,TransDigm Group Inc,2.0,1788.34,0.019796617,EC,NANC,2023-06-30
TRU,TransUnion,13.0,1018.29,0.0112722956,EC,NANC,2023-06-30
UPS,United Parcel Service Inc,407.0,72954.75,0.8075965679,EC,NANC,2023-06-30
VEEV,Veeva Systems Inc,3.0,593.19,0.0065665115,EC,NANC,2023-06-30
VTRS,Viatris Inc,390.0,3892.2,0.0430859863,EC,NANC,2023-06-30
V,Visa Inc,86.0,20423.28,0.2260822062,EC,NANC,2023-06-30
WM,Waste Management Inc,45.0,7803.9,0.0863878343,EC,NANC,2023-06-30
WAL,Western Alliance Bancorp,13.0,474.11,0.0052483164,EC,NANC,2023-06-30
WLK,Westlake Corp,13.0,1553.11,0.0171926613,EC,NANC,2023-06-30
XYL,Xylem Inc/NY,69.0,7770.78,0.0860212016,EC,NANC,2023-06-30
YUM,Yum! Brands Inc,26.0,3602.3,0.0398768431,EC,NANC,2023-06-30
T,AT&amp;T Inc,397.0,6332.15,0.0700958143,EC,NANC,2023-06-30
COLD,Americold Realty Trust Inc,117.0,3779.1,0.0418339887,EC,NANC,2023-06-30
AMP,Ameriprise Financial Inc,26.0,8636.16,0.0956008098,EC,NANC,2023-06-30
ABCB,Ameris Bancorp,39.0,1334.19,0.0147692544,EC,NANC,2023-06-30
APO,Apollo Global Management Inc,26.0,1997.06,0.0221071116,EC,NANC,2023-06-30
ARCC,Ares Capital Corp,52.0,977.08,0.010816108,EC,NANC,2023-06-30
INFN,Infinera Corp,1534.0,7409.22,0.0820187944,EC,NANC,2023-06-30
IR,Ingersoll Rand Inc,26.0,1699.36,0.0188116237,EC,NANC,2023-06-30
ISRG,Intuitive Surgical Inc,26.0,8890.44,0.0984156457,EC,NANC,2023-06-30
TLT,iShares 20+ Year Treasury Bond,13.0,1338.22,0.0148138658,EC,NANC,2023-06-30
KKR,KKR &amp; Co Inc,91.0,5096.0,0.0564118458,EC,NANC,2023-06-30
LRCX,Lam Research Corp,41.0,26357.26,0.2917703469,EC,NANC,2023-06-30
BOH,Bank of Hawaii Corp,26.0,1071.98,0.0118666347,EC,NANC,2023-06-30
BNS,Bank of Nova Scotia/The,13.0,650.52,0.0072011448,EC,NANC,2023-06-30
LESL,Leslie's Inc,26.0,244.14,0.0027025879,EC,NANC,2023-06-30
MTB,M&amp;T Bank Corp,13.0,1608.88,0.0178100256,EC,NANC,2023-06-30
MRIN,Marin Software Inc,39.0,23.01,0.0002547168,EC,NANC,2023-06-30
MPWR,Monolithic Power Systems Inc,2.0,1080.46,0.0119605069,EC,NANC,2023-06-30
BRK/B,Berkshire Hathaway Inc,211.0,71951.0,0.7964852276,EC,NANC,2023-06-30
BCRX,BioCryst Pharmaceuticals Inc,65.0,457.6,0.0050655535,EC,NANC,2023-06-30
AGI,Alamos Gold Inc,260.0,3099.2,0.0343076124,EC,NANC,2023-06-30
ALL,Allstate Corp/The,97.0,10576.88,0.1170842473,EC,NANC,2023-06-30
BRKR,Bruker Corp,39.0,2882.88,0.0319129871,EC,NANC,2023-06-30
CADE,Cadence Bank,87.0,1708.68,0.0189147945,EC,NANC,2023-06-30
NKE,NIKE Inc,143.0,15782.91,0.1747141063,EC,NANC,2023-06-30
OMF,OneMain Holdings Inc,52.0,2271.88,0.0251493219,EC,NANC,2023-06-30
PAAS,Pan American Silver Corp,39.0,568.62,0.0062945259,EC,NANC,2023-06-30
PTON,Peloton Interactive Inc,117.0,899.73,0.0099598568,EC,NANC,2023-06-30
CENTA,Central Garden &amp; Pet Co,39.0,1421.94,0.0157406319,EC,NANC,2023-06-30
DIS,Walt Disney Co/The,1977.0,176506.56,1.9538973415,EC,NANC,2023-06-30
APH,Amphenol Corp,65.0,5521.75,0.0611248253,EC,NANC,2023-06-30
AAPL,Apple Inc,3187.0,618182.39,6.8431730151,EC,NANC,2023-06-30
BWA,BorgWarner Inc,143.0,6994.13,0.0774238193,EC,NANC,2023-06-30
CZR,Caesars Entertainment Inc,39.0,1987.83,0.0220049371,EC,NANC,2023-06-30
NXPI,NXP Semiconductors NV,53.0,10848.04,0.1200859419,EC,NANC,2023-06-30
JBHT,JB Hunt Transport Services Inc,13.0,2353.39,0.0260516236,EC,NANC,2023-06-30
JNJ,Johnson &amp; Johnson,111.0,18372.72,0.2033828588,EC,NANC,2023-06-30
CARG,Cargurus Inc,26.0,588.38,0.0065132657,EC,NANC,2023-06-30
CHX,ChampionX Corp,251.0,7791.04,0.0862454763,EC,NANC,2023-06-30
FWONK,Liberty Media Corp-Liberty For,34.0,2559.52,0.0283334473,EC,NANC,2023-06-30
LGF/B,Lions Gate Entertainment Corp,1515.0,12650.25,0.1400360975,EC,NANC,2023-06-30
CRL,Charles River Laboratories Int,6.0,1261.5,0.0139645886,EC,NANC,2023-06-30
CHE,Chemed Corp,2.0,1083.34,0.011992388,EC,NANC,2023-06-30
RITM,Rithm Capital Corp,221.0,2066.35,0.02287414,EC,NANC,2023-06-30
ODFL,Old Dominion Freight Line Inc,26.0,9613.5,0.1064197959,EC,NANC,2023-06-30
CLNE,Clean Energy Fuels Corp,117.0,580.32,0.0064240429,EC,NANC,2023-06-30
CMCSA,Comcast Corp,411.0,17077.05,0.1890400141,EC,NANC,2023-06-30
OSK,Oshkosh Corp,269.0,23292.71,0.2578463041,EC,NANC,2023-06-30
PAYC,Paycom Software Inc,2.0,642.48,0.0071121434,EC,NANC,2023-06-30
CFR,Cullen/Frost Bankers Inc,26.0,2795.78,0.030948805,EC,NANC,2023-06-30
DAR,Darling Ingredients Inc,28.0,1786.12,0.019772042,EC,NANC,2023-06-30
PFE,Pfizer Inc,243.0,8913.24,0.0986680378,EC,NANC,2023-06-30
RNG,RingCentral Inc,13.0,425.49,0.0047101013,EC,NANC,2023-06-30
RIO,Rio Tinto PLC,100.0,6384.0,0.0706697849,EC,NANC,2023-06-30
SNY,Sanofi,78.0,4204.2,0.0465397728,EC,NANC,2023-06-30
DLR,Digital Realty Trust Inc,1.0,113.87,0.0012605214,EC,NANC,2023-06-30
ERJ,Embraer SA,247.0,3818.62,0.0422714684,EC,NANC,2023-06-30
SGEN,Seagen Inc,13.0,2501.98,0.0276964894,EC,NANC,2023-06-30
SYK,Stryker Corp,65.0,19830.85,0.2195241077,EC,NANC,2023-06-30
TTEK,Tetra Tech Inc,13.0,2128.62,0.0235634583,EC,NANC,2023-06-30
TOL,Toll Brothers Inc,13.0,1027.91,0.0113787874,EC,NANC,2023-06-30
EMKR,EMCORE Corp,455.0,342.43,0.0037906414,EC,NANC,2023-06-30
ENPH,Enphase Energy Inc,26.0,4354.48,0.0482033466,EC,NANC,2023-06-30
USB,US Bancorp,133.0,4394.32,0.0486443686,EC,NANC,2023-06-30
UBER,Uber Technologies Inc,87.0,3755.79,0.041575951,EC,NANC,2023-06-30
X,United States Steel Corp,52.0,1300.52,0.0143965333,EC,NANC,2023-06-30
UNH,UnitedHealth Group Inc,45.0,21628.8,0.2394271058,EC,NANC,2023-06-30
EXPD,Expeditors International of Wa,26.0,3149.38,0.0348630964,EC,NANC,2023-06-30
META,Meta Platforms Inc,125.0,35872.5,0.3971024215,EC,NANC,2023-06-30
VMW,VMware Inc,13.0,1867.97,0.0206781075,EC,NANC,2023-06-30
WCN,Waste Connections Inc,5.0,714.65,0.0079110529,EC,NANC,2023-06-30
WMB,Williams Cos Inc/The,104.0,3393.52,0.0375656843,EC,NANC,2023-06-30
WH,Wyndham Hotels &amp; Resorts Inc,13.0,891.41,0.0098677558,EC,NANC,2023-06-30
JKHY,Jack Henry &amp; Associates Inc,13.0,2175.29,0.0240800872,EC,NANC,2023-06-30
HLT,Hilton Worldwide Holdings Inc,13.0,1892.15,0.0209457759,EC,NANC,2023-06-30
INSM,Insmed Inc,13.0,274.3,0.0030364539,EC,NANC,2023-06-30
IBKR,Interactive Brokers Group Inc,13.0,1079.91,0.0119544185,EC,NANC,2023-06-30
INTU,Intuit Inc,55.0,25200.45,0.2789646586,EC,NANC,2023-06-30
IGV,iShares Expanded Tech-Software,84.0,29056.44,0.3216498065,EC,NANC,2023-06-30
GOVT,iShares US Treasury Bond ETF,39.0,893.1,0.0098864638,EC,NANC,2023-06-30
KAI,Kadant Inc,13.0,2887.3,0.0319619157,EC,NANC,2023-06-30
PHG,Koninklijke Philips NV,215.0,4663.35,0.0516224846,EC,NANC,2023-06-30
LITE,Lumentum Holdings Inc,26.0,1474.98,0.0163277756,EC,NANC,2023-06-30
MSCI,MSCI Inc,6.0,2815.74,0.0311697588,EC,NANC,2023-06-30
MSFT,Microsoft Corp,2432.0,828193.28,9.1679575424,EC,NANC,2023-06-30
NDAQ,Nasdaq Inc,267.0,13309.95,0.1473388633,EC,NANC,2023-06-30
NUE,Nucor Corp,52.0,8526.96,0.0943919845,EC,NANC,2023-06-30
TLK,Telkom Indonesia Persero Tbk P,39.0,1040.13,0.0115140607,EC,NANC,2023-06-30
TROW,T Rowe Price Group Inc,39.0,4368.78,0.0483616452,EC,NANC,2023-06-30
PGR,Progressive Corp/The,213.0,28194.81,0.3121117102,EC,NANC,2023-06-30
RRX,Regal Rexnord Corp,30.0,4617.0,0.051109398,EC,NANC,2023-06-30
SQ,Block Inc,27.0,1797.39,0.019896799,EC,NANC,2023-06-30
SRCL,Stericycle Inc,13.0,603.72,0.0066830768,EC,NANC,2023-06-30
SNPS,Synopsys Inc,13.0,5660.33,0.0626588821,EC,NANC,2023-06-30
TEX,Terex Corp,26.0,1555.58,0.0172200038,EC,NANC,2023-06-30
ACN,Accenture PLC,92.0,28389.36,0.3142653453,EC,NANC,2023-06-30
CWK,Cushman &amp; Wakefield PLC,52.0,425.36,0.0047086622,EC,NANC,2023-06-30
LBTYK,Liberty Global PLC,247.0,4389.19,0.0485875804,EC,NANC,2023-06-30
LNT,Alliant Energy Corp,13.0,682.24,0.0075522798,EC,NANC,2023-06-30
AMZN,Amazon.com Inc,5037.0,656623.32,7.2687075161,EC,NANC,2023-06-30
AWK,American Water Works Co Inc,13.0,1855.75,0.0205428342,EC,NANC,2023-06-30
LCID,Lucid Group Inc,182.0,1253.98,0.0138813435,EC,NANC,2023-06-30
MMC,Marsh &amp; McLennan Cos Inc,100.0,18808.0,0.2082013337,EC,NANC,2023-06-30
MSI,Motorola Solutions Inc,29.0,8505.12,0.0941502194,EC,NANC,2023-06-30
NGG,National Grid PLC,13.0,875.29,0.0096893102,EC,NANC,2023-06-30
NKTR,Nektar Therapeutics,52.0,29.91,0.0003310986,EC,NANC,2023-06-30
NWL,Newell Brands Inc,130.0,1131.0,0.012519976,EC,NANC,2023-06-30
NEM,Newmont Corp,26.0,1109.16,0.0122782109,EC,NANC,2023-06-30
NEE,NextEra Energy Inc,94.0,6974.8,0.0772098396,EC,NANC,2023-06-30
ALLY,Ally Financial Inc,169.0,4564.69,0.0505303353,EC,NANC,2023-06-30
ABEV,Ambev SA,377.0,1198.86,0.0132711745,EC,NANC,2023-06-30
ADI,Analog Devices Inc,56.0,10909.36,0.1207647438,EC,NANC,2023-06-30
NULG,Nuveen ESG Large-Cap Growth ET,538.0,33468.98,0.3704958674,EC,NANC,2023-06-30
ON,ON Semiconductor Corp,143.0,13524.94,0.1497187657,EC,NANC,2023-06-30
ARES,Ares Management Corp,52.0,5010.2,0.0554620546,EC,NANC,2023-06-30
BJ,BJ's Wholesale Club Holdings I,26.0,1638.26,0.0181352572,EC,NANC,2023-06-30
ORCL,Oracle Corp,65.0,7740.85,0.0856898816,EC,NANC,2023-06-30
PAYX,Paychex Inc,26.0,2908.62,0.0321979245,EC,NANC,2023-06-30
BK,Bank of New York Mellon Corp/T,262.0,11664.24,0.1291211359,EC,NANC,2023-06-30
BBY,Best Buy Co Inc,13.0,1065.35,0.0117932418,EC,NANC,2023-06-30
TECH,Bio-Techne Corp,13.0,1061.19,0.0117471913,EC,NANC,2023-06-30
BX,Blackstone Inc,126.0,11714.22,0.129674406,EC,NANC,2023-06-30
BAH,Booz Allen Hamilton Holding Co,13.0,1450.8,0.0160601071,EC,NANC,2023-06-30
BMY,Bristol-Myers Squibb Co,122.0,7801.9,0.0863656947,EC,NANC,2023-06-30
RVLV,Revolve Group Inc,26.0,426.4,0.0047201749,EC,NANC,2023-06-30
ROK,Rockwell Automation Inc,17.0,5600.65,0.0619982348,EC,NANC,2023-06-30
BF/A,Brown-Forman Corp,17.0,1157.19,0.0128098948,EC,NANC,2023-06-30
BLDR,Builders FirstSource Inc,32.0,4352.0,0.0481758935,EC,NANC,2023-06-30
SHOP,Shopify Inc,45.0,2907.0,0.0321799913,EC,NANC,2023-06-30
SO,Southern Co/The,26.0,1826.5,0.0202190417,EC,NANC,2023-06-30
CHRW,CH Robinson Worldwide Inc,13.0,1226.55,0.0135776981,EC,NANC,2023-06-30
CI,Cigna Group/The,26.0,7295.6,0.0807610405,EC,NANC,2023-06-30
CMS,CMS Energy Corp,13.0,763.75,0.0084545815,EC,NANC,2023-06-30
CACI,CACI International Inc,3.0,1022.52,0.011319121,EC,NANC,2023-06-30
STAG,STAG Industrial Inc,65.0,2332.2,0.0258170539,EC,NANC,2023-06-30
STLD,Steel Dynamics Inc,13.0,1416.09,0.0156758734,EC,NANC,2023-06-30
SU,Suncor Energy Inc,39.0,1143.48,0.0126581274,EC,NANC,2023-06-30
TGT,Target Corp,71.0,9364.9,0.1036678366,EC,NANC,2023-06-30
CAT,Caterpillar Inc,79.0,19437.95,0.2151747721,EC,NANC,2023-06-30
CC,Chemours Co/The,39.0,1438.71,0.0159262729,EC,NANC,2023-06-30
MMM,3M Co,78.0,7807.02,0.0864223722,EC,NANC,2023-06-30
MDT,Medtronic PLC,208.0,18324.8,0.2028523926,EC,NANC,2023-06-30
LNG,Cheniere Energy Inc,5.0,761.8,0.0084329953,EC,NANC,2023-06-30
CVX,Chevron Corp,56.0,8811.6,0.0975429005,EC,NANC,2023-06-30
CHWY,Chewy Inc,26.0,1026.22,0.0113600794,EC,NANC,2023-06-30
CWEN/A,Clearway Energy Inc,39.0,1053.0,0.0116565294,EC,NANC,2023-06-30
CL,Colgate-Palmolive Co,208.0,16024.32,0.1773864736,EC,NANC,2023-06-30
COP,ConocoPhillips,48.0,4973.28,0.0550533565,EC,NANC,2023-06-30
DVA,DaVita Inc,13.0,1306.11,0.0144584137,EC,NANC,2023-06-30
DKS,Dick's Sporting Goods Inc,13.0,1718.47,0.0190231681,EC,NANC,2023-06-30
EQNR,Equinor ASA,27.0,788.67,0.0087304416,EC,NANC,2023-06-30
FDX,FedEx Corp,9.0,2231.1,0.0246978943,EC,NANC,2023-06-30
FHN,First Horizon Corp,234.0,2637.18,0.0291931302,EC,NANC,2023-06-30
FSLR,First Solar Inc,15.0,2851.35,0.0315639554,EC,NANC,2023-06-30
FE,FirstEnergy Corp,65.0,2527.2,0.0279756705,EC,NANC,2023-06-30
HES,Hess Corp,26.0,3534.7,0.0391285227,EC,NANC,2023-06-30
HON,Honeywell International Inc,69.0,14317.5,0.158492269,EC,NANC,2023-06-30
HUBS,HubSpot Inc,3.0,1596.27,0.0176704351,EC,NANC,2023-06-30
HUM,Humana Inc,16.0,7154.08,0.0791944384,EC,NANC,2023-06-30
IEX,IDEX Corp,13.0,2798.38,0.0309775866,EC,NANC,2023-06-30
IFNNY,Infineon Technologies AG,20.0,826.6,0.0091503202,EC,NANC,2023-06-30
IART,Integra LifeSciences Holdings,39.0,1604.07,0.0177567797,EC,NANC,2023-06-30
ICE,Intercontinental Exchange Inc,65.0,7350.2,0.0813654532,EC,NANC,2023-06-30
IQV,IQVIA Holdings Inc,13.0,2922.01,0.0323461495,EC,NANC,2023-06-30
A,Agilent Technologies Inc,65.0,7816.25,0.0865245467,EC,NANC,2023-06-30
ADC,Agree Realty Corp,13.0,850.07,0.0094101291,EC,NANC,2023-06-30
EFG,iShares MSCI EAFE Growth ETF,13.0,1240.33,0.0137302403,EC,NANC,2023-06-30
IEFA,iShares Core MSCI EAFE ETF,13.0,877.5,0.0097137745,EC,NANC,2023-06-30
KLAC,KLA Corp,20.0,9700.4,0.107381764,EC,NANC,2023-06-30
LPLA,LPL Financial Holdings Inc,39.0,8479.77,0.0938695993,EC,NANC,2023-06-30
ABNB,Airbnb Inc,39.0,4998.24,0.0553296594,EC,NANC,2023-06-30
AL,Air Lease Corp,13.0,544.05,0.0060225402,EC,NANC,2023-06-30
AA,Alcoa Corp,117.0,3969.81,0.0439451157,EC,NANC,2023-06-30
AMRC,Ameresco Inc,19.0,923.97,0.0102281894,EC,NANC,2023-06-30
LEA,Lear Corp,30.0,4306.5,0.0476722163,EC,NANC,2023-06-30
LEN,Lennar Corp,52.0,6516.12,0.0721323306,EC,NANC,2023-06-30
LYV,Live Nation Entertainment Inc,13.0,1184.43,0.0131114369,EC,NANC,2023-06-30
LMT,Lockheed Martin Corp,8.0,3683.04,0.040770621,EC,NANC,2023-06-30
AAL,American Airlines Group Inc,52.0,932.88,0.0103268216,EC,NANC,2023-06-30
AXP,American Express Co,417.0,72641.4,0.8041278372,EC,NANC,2023-06-30
MAS,Masco Corp,39.0,2237.82,0.0247722835,EC,NANC,2023-06-30
MTDR,Matador Resources Co,78.0,4080.96,0.0451755272,EC,NANC,2023-06-30
MCD,McDonald's Corp,135.0,40285.35,0.445951914,EC,NANC,2023-06-30
MRK,Merck &amp; Co Inc,117.0,13500.63,0.1494496582,EC,NANC,2023-06-30
ABC,AmerisourceBergen Corp,26.0,5003.18,0.0553843444,EC,NANC,2023-06-30
AME,AMETEK Inc,68.0,11007.84,0.1218549005,EC,NANC,2023-06-30
AMGN,Amgen Inc,80.0,17761.6,0.1966178652,EC,NANC,2023-06-30
BUD,Anheuser-Busch InBev SA/NV,26.0,1474.72,0.0163248974,EC,NANC,2023-06-30
MET,MetLife Inc,39.0,2204.67,0.0244053187,EC,NANC,2023-06-30
SJM,J M Smucker Co/The,17.0,2510.39,0.0277895867,EC,NANC,2023-06-30
MTN,Vail Resorts Inc,1.0,251.76,0.00278694,EC,NANC,2023-06-30
VEA,Vanguard FTSE Developed Market,26.0,1200.68,0.0132913216,EC,NANC,2023-06-30
AM,Antero Midstream Corp,247.0,2865.2,0.0317172725,EC,NANC,2023-06-30
AIV,Apartment Investment and Manag,143.0,1218.36,0.0134870362,EC,NANC,2023-06-30
XEL,Xcel Energy Inc,13.0,808.21,0.0089467461,EC,NANC,2023-06-30
ZS,Zscaler Inc,13.0,1901.9,0.0210537068,EC,NANC,2023-06-30
ARMK,Aramark,26.0,1119.3,0.012390459,EC,NANC,2023-06-30
AGX,Argan Inc,26.0,1024.66,0.0113428104,EC,NANC,2023-06-30
ADSK,Autodesk Inc,13.0,2659.93,0.0294449688,EC,NANC,2023-06-30
ADP,Automatic Data Processing Inc,39.0,8571.81,0.0948884663,EC,NANC,2023-06-30
ZM,Zoom Video Communications Inc,13.0,882.44,0.0097684594,EC,NANC,2023-06-30
ALLE,Allegion plc,13.0,1560.26,0.0172718106,EC,NANC,2023-06-30
HELE,Helen of Troy Ltd,13.0,1404.26,0.0155449173,EC,NANC,2023-06-30
AGR,Avangrid Inc,13.0,489.84,0.0054224448,EC,NANC,2023-06-30
BCE,BCE Inc,26.0,1185.34,0.0131215105,EC,NANC,2023-06-30
BBWI,Bath &amp; Body Works Inc,538.0,20175.0,0.2233337892,EC,NANC,2023-06-30
BRY,Berry Corp,1040.0,7155.2,0.0792068366,EC,NANC,2023-06-30
BHF,Brighthouse Financial Inc,13.0,615.55,0.0068140329,EC,NANC,2023-06-30
BR,Broadridge Financial Solutions,60.0,9937.8,0.1100097413,EC,NANC,2023-06-30
BIPC,Brookfield Infrastructure Corp,39.0,1777.62,0.0196779485,EC,NANC,2023-06-30
CATY,Cathay General Bancorp,39.0,1255.41,0.0138971733,EC,NANC,2023-06-30
CLF,Cleveland-Cliffs Inc,208.0,3486.08,0.0385903076,EC,NANC,2023-06-30
CCI,Crown Castle Inc,13.0,1481.22,0.0163968513,EC,NANC,2023-06-30
DOCU,DocuSign Inc,13.0,664.17,0.007352248,EC,NANC,2023-06-30
DPZ,Domino's Pizza Inc,56.0,18871.44,0.2089036036,EC,NANC,2023-06-30
DOW,Dow Inc,39.0,2077.14,0.0229935835,EC,NANC,2023-06-30
EMN,Eastman Chemical Co,26.0,2176.72,0.024095917,EC,NANC,2023-06-30
EMR,Emerson Electric Co,78.0,7050.42,0.07804694,EC,NANC,2023-06-30
FNF,Fidelity National Financial In,26.0,936.0,0.0103613594,EC,NANC,2023-06-30
F,Ford Motor Co,2123.0,32120.99,0.3555738493,EC,NANC,2023-06-30
BEN,Franklin Resources Inc,52.0,1388.92,0.0153751061,EC,NANC,2023-06-30
GPS,Gap Inc/The,13.0,116.09,0.0012850964,EC,NANC,2023-06-30
HAL,Halliburton Co,55.0,1814.45,0.0200856503,EC,NANC,2023-06-30
HSY,Hershey Co/The,4.0,998.8,0.0110565447,EC,NANC,2023-06-30
HHC,Howard Hughes Corp/The,26.0,2051.92,0.0227144024,EC,NANC,2023-06-30
IAC,IAC Inc,39.0,2449.2,0.0271122239,EC,NANC,2023-06-30
ICUI,ICU Medical Inc,4.0,712.76,0.0078901309,EC,NANC,2023-06-30
ITT,ITT Inc,13.0,1211.73,0.0134136432,EC,NANC,2023-06-30
IDXX,IDEXX Laboratories Inc,5.0,2511.15,0.0277979997,EC,NANC,2023-06-30
IHRT,iHeartMedia Inc,7481.0,27230.84,0.3014407277,EC,NANC,2023-06-30
ITW,Illinois Tool Works Inc,57.0,14259.12,0.1578460124,EC,NANC,2023-06-30
PODD,Insulet Corp,4.0,1153.36,0.0127674974,EC,NANC,2023-06-30
IRM,Iron Mountain Inc,39.0,2215.98,0.0245305185,EC,NANC,2023-06-30
VLUE,iShares MSCI USA Value Factor,13.0,1219.27,0.0134971097,EC,NANC,2023-06-30
JBL,Jabil Inc,26.0,2806.18,0.0310639312,EC,NANC,2023-06-30
JNPR,Juniper Networks Inc,39.0,1221.87,0.0135258913,EC,NANC,2023-06-30
LBRDA,Liberty Broadband Corp,73.0,5820.29,0.0644296119,EC,NANC,2023-06-30
LUMN,Lumen Technologies Inc,344.0,777.44,0.0086061274,EC,NANC,2023-06-30
MTG,MGIC Investment Corp,182.0,2873.78,0.0318122516,EC,NANC,2023-06-30
MFC,Manulife Financial Corp,52.0,983.32,0.0108851837,EC,NANC,2023-06-30
MKL,Markel Group Inc,2.0,2766.36,0.0306231307,EC,NANC,2023-06-30
MCK,McKesson Corp,17.0,7264.27,0.0804142228,EC,NANC,2023-06-30
MHK,Mohawk Industries Inc,144.0,14855.04,0.1644427446,EC,NANC,2023-06-30
TAP,Molson Coors Beverage Co,39.0,2567.76,0.0284246627,EC,NANC,2023-06-30
NVS,Novartis AG,106.0,10696.46,0.1184079773,EC,NANC,2023-06-30
ORLY,O'Reilly Automotive Inc,1.0,955.3,0.0105750071,EC,NANC,2023-06-30
OKE,ONEOK Inc,52.0,3209.44,0.0355279503,EC,NANC,2023-06-30
PFGC,Performance Food Group Co,78.0,4698.72,0.0520140244,EC,NANC,2023-06-30
PLNT,Planet Fitness Inc,27.0,1820.88,0.0201568292,EC,NANC,2023-06-30
PG,Procter &amp; Gamble Co/The,299.0,45370.26,0.5022409954,EC,NANC,2023-06-30
PHM,PulteGroup Inc,65.0,5049.2,0.0558937779,EC,NANC,2023-06-30
QRTEA,Qurate Retail Inc,1105.0,1093.73,0.0121074035,EC,NANC,2023-06-30
SPYG,SPDR Portfolio S&amp;P 500 Growth,502.0,30627.02,0.3390358577,EC,NANC,2023-06-30
SF,Stifel Financial Corp,13.0,775.71,0.0085869766,EC,NANC,2023-06-30
TRIP,TripAdvisor Inc,104.0,1714.96,0.018984313,EC,NANC,2023-06-30
UDR,UDR Inc,26.0,1116.96,0.0123645556,EC,NANC,2023-06-30
USPH,US Physical Therapy Inc,22.0,2670.58,0.0295628625,EC,NANC,2023-06-30
ULTA,Ulta Beauty Inc,4.0,1882.38,0.0208376237,EC,NANC,2023-06-30
UAL,United Airlines Holdings Inc,130.0,7133.1,0.0789621934,EC,NANC,2023-06-30
USFD,US Foods Holding Corp,52.0,2288.0,0.0253277675,EC,NANC,2023-06-30
VOO,Vanguard S&amp;P 500 ETF,13.0,5294.64,0.0586107566,EC,NANC,2023-06-30
VRSK,Verisk Analytics Inc,15.0,3390.45,0.0375316999,EC,NANC,2023-06-30
VNT,Vontier Corp,104.0,3349.84,0.0370821542,EC,NANC,2023-06-30
VOYA,Voya Financial Inc,26.0,1864.46,0.0206392524,EC,NANC,2023-06-30
WBD,Warner Bros Discovery Inc,208.0,2608.32,0.028873655,EC,NANC,2023-06-30
WSO,Watsco Inc,3.0,1144.41,0.0126684224,EC,NANC,2023-06-30
WHR,Whirlpool Corp,1.0,148.79,0.0016470798,EC,NANC,2023-06-30
ZION,Zions Bancorp NA,52.0,1396.72,0.0154614508,EC,NANC,2023-06-30
ZI,ZoomInfo Technologies Inc,78.0,1980.42,0.0219229097,EC,NANC,2023-06-30
XP,XP Inc,52.0,1219.92,0.0135043051,EC,NANC,2023-06-30
CB,Chubb Ltd,14.0,2695.84,0.0298424864,EC,NANC,2023-06-30
ASML,ASML Holding NV,17.0,12320.75,0.136388589,EC,NANC,2023-06-30
ESTC,Elastic NV,13.0,833.56,0.0092273662,EC,NANC,2023-06-30
ELV,Elevance Health Inc,39.0,17327.31,0.1918103494,EC,NANC,2023-06-30
ADM,Archer-Daniels-Midland Co,120.0,9067.2,0.1003723486,EC,NANC,2023-06-30
AZO,AutoZone Inc,3.0,7480.08,0.0828032025,EC,NANC,2023-06-30
AVB,AvalonBay Communities Inc,20.0,3785.4,0.0419037287,EC,NANC,2023-06-30
BALL,Ball Corp,536.0,31200.56,0.3453848471,EC,NANC,2023-06-30
BIIB,Biogen Inc,17.0,4842.45,0.0536050908,EC,NANC,2023-06-30
CME,CME Group Inc,21.0,3891.09,0.0430736988,EC,NANC,2023-06-30
CSX,CSX Corp,204.0,6956.4,0.0770061547,EC,NANC,2023-06-30
CSL,Carlisle Cos Inc,1.0,256.53,0.0028397431,EC,NANC,2023-06-30
CARR,Carrier Global Corp,143.0,7108.53,0.0786902077,EC,NANC,2023-06-30
CHTR,Charter Communications Inc,6.0,2204.22,0.0244003373,EC,NANC,2023-06-30
CHD,Church &amp; Dwight Co Inc,18.0,1804.14,0.0199715203,EC,NANC,2023-06-30
CINF,Cincinnati Financial Corp,13.0,1265.16,0.0140051042,EC,NANC,2023-06-30
C,Citigroup Inc,148.0,6813.92,0.0754289255,EC,NANC,2023-06-30
CFG,Citizens Financial Group Inc,143.0,3729.44,0.0412842611,EC,NANC,2023-06-30
KO,Coca-Cola Co/The,373.0,22462.06,0.2486511511,EC,NANC,2023-06-30
COMM,CommScope Holding Co Inc,52.0,292.76,0.003240803,EC,NANC,2023-06-30
CAG,Conagra Brands Inc,65.0,2191.8,0.02426285,EC,NANC,2023-06-30
GLW,Corning Inc,185.0,6482.4,0.071759056,EC,NANC,2023-06-30
COST,Costco Wholesale Corp,65.0,34994.7,0.3873853261,EC,NANC,2023-06-30
CSGP,CoStar Group Inc,39.0,3471.0,0.0384233746,EC,NANC,2023-06-30
COTY,Coty Inc,156.0,1917.24,0.0212235179,EC,NANC,2023-06-30
CRWD,Crowdstrike Holdings Inc,802.0,117789.74,1.3039122163,EC,NANC,2023-06-30
DXC,DXC Technology Co,195.0,5210.4,0.0576782342,EC,NANC,2023-06-30
DRI,Darden Restaurants Inc,13.0,2172.04,0.0240441102,EC,NANC,2023-06-30
DEO,Diageo PLC,61.0,10582.28,0.1171440243,EC,NANC,2023-06-30
EW,Edwards Lifesciences Corp,78.0,7357.74,0.0814489197,EC,NANC,2023-06-30
