bioguide,date,ftype,n_photo,n_confirmees,n_apparues,n_disparues
G000575,2015-07-30,H,12,3.0,9.0,4.0
G000575,2016-08-11,O,14,9.0,5.0,3.0
G000575,2017-04-28,T,13,10.0,3.0,4.0
G000576,2015-08-12,H,17,,,
G000576,2016-05-11,O,16,12.0,4.0,5.0
G000576,2017-05-12,O,15,13.0,2.0,3.0
G000576,2018-05-11,O,15,7.0,8.0,8.0
G000576,2019-05-13,O,15,12.0,3.0,3.0
G000576,2020-08-13,O,17,11.0,6.0,4.0
G000576,2021-08-10,O,17,12.0,5.0,5.0
G000576,2022-06-01,O,16,14.0,2.0,5.0
G000576,2023-06-27,O,17,12.0,5.0,6.0
G000576,2024-06-25,O,17,13.0,4.0,5.0
G000576,2025-08-04,O,17,15.0,2.0,2.0
G000577,2015-08-08,H,19,,,
G000577,2016-08-10,O,24,18.0,6.0,1.0
G000577,2017-05-15,O,25,16.0,9.0,8.0
G000577,2018-05-16,O,26,8.0,18.0,19.0
G000577,2019-07-15,O,27,20.0,7.0,6.0
G000577,2020-08-13,O,27,14.0,13.0,12.0
G000577,2021-08-13,O,34,16.0,18.0,13.0
G000577,2022-08-13,O,48,22.0,26.0,12.0
G000577,2023-08-13,O,29,20.0,9.0,29.0
G000577,2024-08-12,O,36,8.0,28.0,20.0
G000577,2025-02-08,T,42,24.0,18.0,12.0
G000578,2016-06-15,C,21,,,
G000578,2017-05-05,H,14,8.0,6.0,13.0
G000578,2018-08-13,O,14,1.0,13.0,13.0
G000578,2019-08-14,O,14,13.0,1.0,1.0
G000578,2020-08-13,O,14,6.0,8.0,8.0
G000578,2021-08-10,O,13,7.0,6.0,7.0
G000578,2022-08-12,O,17,9.0,8.0,4.0
G000578,2023-08-10,O,16,14.0,2.0,3.0
G000578,2024-08-13,O,17,16.0,1.0,0.0
G000579,2017-07-25,H,68,,,
G000579,2018-04-30,O,16,13.0,3.0,55.0
G000579,2019-05-10,O,17,16.0,1.0,0.0
G000579,2020-08-06,O,65,15.0,50.0,2.0
G000579,2021-08-13,O,40,36.0,4.0,29.0
G000579,2022-05-13,O,33,30.0,3.0,10.0
G000579,2023-08-13,O,33,22.0,11.0,11.0
G000579,2024-08-22,T,31,18.0,13.0,15.0
G000580,2016-03-22,C,1,,,
G000580,2017-05-15,H,1,1.0,0.0,0.0
G000580,2019-03-04,T,2,0.0,2.0,1.0
G000583,2018-08-13,O,354,,,
G000583,2019-08-13,O,330,231.0,99.0,114.0
G000583,2020-08-13,O,363,254.0,109.0,92.0
G000583,2021-08-13,O,374,268.0,106.0,108.0
G000583,2022-08-13,O,380,285.0,95.0,73.0
G000583,2023-08-13,O,379,307.0,72.0,73.0
G000583,2024-08-13,O,364,253.0,111.0,89.0
G000583,2025-08-11,O,377,283.0,94.0,57.0
G000585,2017-01-05,C,6,,,
G000585,2018-07-13,O,7,0.0,7.0,6.0
G000585,2019-06-12,O,8,7.0,1.0,0.0
G000585,2019-10-11,C,1,0.0,1.0,8.0
G000585,2020-08-13,O,8,0.0,8.0,1.0
G000585,2020-10-19,C,1,0.0,1.0,8.0
G000585,2021-08-13,O,8,0.0,8.0,1.0
G000585,2022-05-13,O,7,4.0,3.0,4.0
G000585,2023-08-14,O,7,7.0,0.0,0.0
G000585,2024-08-13,O,9,6.0,3.0,1.0
G000585,2025-08-13,O,10,8.0,2.0,1.0
G000586,2018-02-16,C,5,,,
G000586,2018-05-06,C,5,0.0,5.0,5.0
G000586,2019-06-12,H,5,5.0,0.0,0.0
G000586,2020-08-12,O,3,0.0,3.0,5.0
G000586,2021-08-03,O,3,1.0,2.0,2.0
G000586,2026-02-02,C,7,0.0,7.0,3.0
G000586,2026-05-18,C,6,6.0,0.0,1.0
G000587,2015-11-25,C,2,,,
G000587,2016-01-25,C,50,0.0,50.0,2.0
G000587,2017-08-29,C,3,0.0,3.0,50.0
G000587,2020-08-13,O,20,1.0,19.0,2.0
G000587,2021-05-17,C,2,0.0,2.0,20.0
G000587,2021-08-13,O,23,0.0,23.0,2.0
G000587,2022-08-13,O,19,16.0,3.0,7.0
G000587,2023-09-12,O,20,14.0,6.0,5.0
G000587,2024-05-09,O,24,16.0,8.0,4.0
G000587,2025-05-14,O,23,18.0,5.0,6.0
G000587,2026-05-11,O,26,21.0,5.0,2.0
G000588,2017-12-22,C,46,,,
G000588,2018-08-13,C,48,18.0,30.0,28.0
G000588,2019-08-12,H,36,26.0,10.0,20.0
G000588,2020-06-11,O,33,24.0,9.0,11.0
G000588,2021-08-13,O,36,25.0,11.0,8.0
G000588,2022-08-05,O,39,26.0,13.0,9.0
G000588,2023-05-03,T,33,28.0,5.0,10.0
G000589,2018-02-02,C,4,,,
G000589,2018-05-15,C,4,1.0,3.0,3.0
G000589,2019-08-08,H,4,3.0,1.0,1.0
G000589,2020-08-13,O,4,2.0,2.0,2.0
G000589,2021-08-13,O,16,2.0,14.0,2.0
G000589,2022-08-13,O,30,10.0,20.0,6.0
G000589,2023-08-13,O,24,22.0,2.0,8.0
G000589,2024-08-13,O,26,20.0,6.0,3.0
G000589,2025-08-13,O,22,18.0,4.0,7.0
G000590,2018-02-10,C,69,,,
G000590,2018-05-20,C,58,14.0,44.0,55.0
G000590,2019-05-11,H,49,28.0,21.0,30.0
G000590,2020-08-12,O,50,31.0,19.0,44.0
G000590,2021-08-02,O,69,34.0,35.0,61.0
G000590,2022-04-30,O,62,49.0,13.0,35.0
G000590,2023-07-09,O,67,57.0,10.0,6.0
G000590,2024-08-12,O,55,46.0,9.0,24.0
G000590,2025-08-12,T,48,36.0,12.0,21.0
G000592,2017-10-25,C,4,,,
G000592,2018-05-15,C,5,1.0,4.0,3.0
G000592,2019-08-13,H,7,1.0,6.0,4.0
G000592,2020-08-10,O,7,2.0,5.0,5.0
G000592,2021-08-12,O,8,4.0,4.0,3.0
G000592,2022-06-13,O,9,7.0,2.0,1.0
G000592,2023-08-12,O,12,3.0,9.0,6.0
G000592,2024-08-13,O,8,3.0,5.0,9.0
G000592,2025-08-13,O,9,8.0,1.0,0.0
G000593,2020-06-15,C,11,,,
G000593,2021-08-13,H,11,7.0,4.0,4.0
G000593,2022-08-12,O,15,6.0,9.0,5.0
G000593,2023-08-11,O,20,6.0,14.0,9.0
G000593,2024-05-11,O,19,18.0,1.0,2.0
G000593,2025-08-13,O,22,19.0,3.0,0.0
G000594,2019-09-30,C,6,,,
G000594,2020-08-14,C,7,2.0,5.0,4.0
G000594,2021-08-13,H,4,1.0,3.0,6.0
G000594,2022-08-08,O,4,3.0,1.0,1.0
G000594,2023-05-29,O,5,4.0,1.0,0.0
G000594,2024-08-13,O,5,3.0,2.0,2.0
G000594,2025-08-01,O,6,5.0,1.0,0.0
G000594,2026-05-16,T,6,6.0,0.0,0.0
G000595,2021-08-10,H,51,,,
G000595,2022-08-11,O,5,0.0,5.0,51.0
G000595,2023-08-03,O,3,1.0,2.0,4.0
G000595,2024-08-12,O,21,1.0,20.0,2.0
G000595,2025-04-28,T,19,15.0,4.0,6.0
G000596,2020-05-14,C,102,,,
G000596,2021-08-13,H,118,71.0,47.0,49.0
G000596,2022-05-16,O,135,92.0,43.0,31.0
G000596,2023-08-14,O,23,17.0,6.0,119.0
G000596,2024-05-15,O,23,21.0,2.0,13.0
G000596,2025-08-15,O,64,51.0,13.0,44.0
G000596,2026-05-07,T,126,70.0,56.0,4.0
G000597,2020-03-25,C,18,,,
G000597,2020-05-17,C,18,18.0,0.0,0.0
G000597,2021-08-11,H,18,11.0,7.0,8.0
G000597,2022-08-10,O,16,16.0,0.0,2.0
G000597,2023-08-12,O,20,14.0,6.0,2.0
G000597,2024-08-13,O,16,10.0,6.0,10.0
G000597,2025-08-13,O,15,13.0,2.0,3.0
G000598,2022-01-21,C,8,,,
G000598,2022-02-16,C,2,0.0,2.0,8.0
G000598,2023-01-13,C,2,1.0,1.0,1.0
G000598,2023-06-21,H,3,1.0,2.0,1.0
G000598,2024-07-10,O,3,2.0,1.0,1.0
G000598,2025-08-08,O,3,3.0,0.0,0.0
G000599,2023-08-13,C+H,2103,,,
G000599,2024-08-13,O,556,445.0,111.0,1658.0
G000599,2025-08-13,O,109,51.0,58.0,504.0
G000600,2022-06-15,C,5,,,
G000600,2023-05-15,H,7,1.0,6.0,4.0
G000600,2024-05-13,O,5,1.0,4.0,6.0
G000600,2025-05-05,O,5,5.0,0.0,0.0
G000600,2026-05-15,O,6,4.0,2.0,1.0
G000601,2023-12-30,C,7,,,
G000601,2024-05-15,C,7,7.0,0.0,0.0
G000601,2025-08-13,H,18,3.0,15.0,4.0
G000602,2022-07-23,C,8,,,
G000602,2023-09-05,C,7,3.0,4.0,5.0
G000602,2024-06-13,C,6,5.0,1.0,2.0
G000602,2025-08-13,H,11,0.0,11.0,6.0
G000603,2024-02-04,C,24,,,
G000603,2024-08-13,C,19,18.0,1.0,6.0
G000603,2025-08-12,H,8,2.0,6.0,28.0
G000604,2024-08-12,C,19,,,
G000604,2025-05-15,H,79,5.0,74.0,14.0
G000604,2026-05-15,O,68,34.0,34.0,45.0
G000605,2022-05-09,C,2,,,
G000605,2023-05-15,C,2,2.0,0.0,0.0
G000605,2024-08-13,C,6,2.0,4.0,0.0
G000605,2025-08-13,H,6,1.0,5.0,5.0
G000607,2019-06-21,C,1,,,
G000607,2026-05-05,C,3,0.0,3.0,1.0
H000324,2015-05-13,O,1,,,
H000324,2016-05-12,O,1,1.0,0.0,0.0
H000324,2017-05-15,O,2,0.0,2.0,1.0
H000324,2018-05-08,O,1,0.0,1.0,2.0
H000324,2019-05-15,O,1,1.0,0.0,0.0
H000324,2020-08-06,O,1,1.0,0.0,0.0
H000636,2015-08-12,O,105,,,
H000636,2016-08-12,O,102,77.0,25.0,32.0
H000636,2017-05-01,T,73,60.0,13.0,40.0
H000874,2015-05-14,O,4,,,
H000874,2016-05-12,O,4,4.0,0.0,0.0
H000874,2017-05-10,O,4,4.0,0.0,0.0
H000874,2018-05-09,O,4,3.0,1.0,1.0
H000874,2019-05-13,O,4,4.0,0.0,0.0
H000874,2020-08-10,O,4,4.0,0.0,0.0
H000874,2021-07-30,O,4,4.0,0.0,0.0
H000874,2022-05-13,O,3,3.0,0.0,1.0
H000874,2023-05-15,O,3,3.0,0.0,0.0
H000874,2024-09-12,O,6,3.0,3.0,0.0
H000874,2025-05-28,O,6,6.0,0.0,0.0
H001034,2015-05-14,O,11,,,
H001034,2016-05-16,O,11,11.0,0.0,0.0
H001036,2015-05-14,O,34,,,
H001036,2016-05-16,O,33,29.0,4.0,5.0
H001036,2017-06-14,O,60,28.0,32.0,5.0
H001036,2018-07-13,O,62,32.0,30.0,28.0
H001036,2019-02-12,T,52,51.0,1.0,11.0
H001038,2015-04-15,O,5,,,
H001038,2016-04-20,O,5,5.0,0.0,0.0
H001038,2017-04-28,O,5,4.0,1.0,1.0
H001038,2018-05-01,O,7,2.0,5.0,6.0
H001038,2019-05-01,O,7,7.0,0.0,0.0
H001038,2020-06-18,O,7,6.0,1.0,1.0
H001038,2021-08-11,O,6,5.0,1.0,0.0
H001038,2022-08-12,O,5,5.0,0.0,1.0
H001038,2023-04-27,O,6,5.0,1.0,0.0
H001038,2024-04-05,T,6,6.0,0.0,0.0
H001045,2015-08-11,O,4,,,
H001045,2016-07-12,O,4,4.0,0.0,0.0
H001045,2017-05-02,O,4,4.0,0.0,0.0
H001045,2018-05-10,O,3,2.0,1.0,2.0
H001045,2019-02-12,T,3,3.0,0.0,0.0
H001047,2015-06-15,O,48,,,
H001047,2016-06-15,O,46,34.0,12.0,14.0
H001047,2017-06-13,O,47,37.0,10.0,8.0
H001047,2018-05-14,O,44,2.0,42.0,44.0
H001047,2019-05-13,O,42,36.0,6.0,8.0
H001047,2020-08-07,O,40,36.0,4.0,6.0
H001047,2021-08-12,O,41,31.0,10.0,9.0
H001047,2022-07-12,O,38,23.0,15.0,18.0
H001047,2023-06-09,O,40,24.0,16.0,15.0
H001047,2024-06-04,O,36,25.0,11.0,15.0
H001047,2025-06-24,O,33,27.0,6.0,9.0
H001047,2026-07-01,O,26,20.0,6.0,13.0
H001050,2015-02-01,T,13,,,
H001050,2017-05-15,O,7,2.0,5.0,11.0
H001050,2018-08-13,O,6,1.0,5.0,6.0
H001050,2019-02-04,T,6,6.0,0.0,0.0
H001051,2015-08-13,O,150,,,
H001051,2016-08-22,O,149,111.0,38.0,36.0
H001051,2017-02-01,T,122,105.0,17.0,28.0
H001052,2015-05-14,O,43,,,
H001052,2016-05-13,O,41,41.0,0.0,2.0
H001052,2017-05-11,O,40,40.0,0.0,1.0
H001052,2018-05-15,O,39,4.0,35.0,36.0
H001052,2019-05-15,O,38,36.0,2.0,3.0
H001052,2020-08-09,O,37,36.0,1.0,2.0
H001052,2021-08-13,O,28,28.0,0.0,9.0
H001052,2022-05-12,O,30,26.0,4.0,2.0
H001052,2023-05-15,O,18,15.0,3.0,15.0
H001052,2024-08-09,O,18,16.0,2.0,2.0
H001052,2025-08-06,O,16,15.0,1.0,3.0
H001052,2026-05-14,O,15,15.0,0.0,1.0
H001053,2015-06-24,O,26,,,
H001053,2016-08-01,O,28,26.0,2.0,0.0
H001053,2017-05-13,O,28,25.0,3.0,3.0
H001053,2018-05-14,O,29,3.0,26.0,25.0
H001053,2019-04-22,O,30,23.0,7.0,6.0
H001053,2020-08-11,O,31,25.0,6.0,5.0
H001053,2021-08-13,O,29,27.0,2.0,4.0
H001053,2022-08-04,O,31,24.0,7.0,5.0
H001053,2023-01-25,T,31,28.0,3.0,3.0
H001055,2015-05-13,O,17,,,
H001055,2016-05-16,O,17,9.0,8.0,8.0
H001055,2017-01-07,T,14,14.0,0.0,3.0
H001056,2015-05-15,O,1,,,
H001056,2016-04-29,O,1,0.0,1.0,1.0
H001056,2017-05-15,O,1,0.0,1.0,1.0
H001056,2018-05-15,O,1,0.0,1.0,1.0
H001056,2019-05-15,O,1,0.0,1.0,1.0
H001056,2020-07-22,O,1,0.0,1.0,1.0
H001056,2021-07-30,O,1,0.0,1.0,1.0
H001056,2022-05-27,O,1,0.0,1.0,1.0
H001056,2023-01-24,T,1,0.0,1.0,1.0
H001057,2015-05-13,O,9,,,
H001057,2016-05-16,O,10,9.0,1.0,0.0
H001057,2017-02-09,T,9,0.0,9.0,10.0
H001058,2015-09-12,O,16,,,
H001058,2016-07-28,O,17,9.0,8.0,7.0
H001058,2017-08-14,O,17,7.0,10.0,10.0
H001058,2018-08-13,O,21,4.0,17.0,13.0
H001058,2019-08-13,O,22,16.0,6.0,5.0
H001058,2020-09-11,O,19,14.0,5.0,8.0
H001058,2021-08-14,O,20,18.0,2.0,2.0
H001058,2022-09-10,O,19,13.0,6.0,7.0
H001058,2023-08-23,O,18,16.0,2.0,3.0
H001058,2024-08-12,O,17,17.0,0.0,1.0
H001058,2025-06-30,O,15,5.0,10.0,12.0
H001059,2015-05-15,O,2,,,
H001059,2016-05-19,O,2,1.0,1.0,1.0
H001059,2017-05-15,O,2,1.0,1.0,1.0
H001059,2018-05-15,O,2,1.0,1.0,1.0
H001060,2015-05-15,O,14,,,
H001060,2016-05-16,O,14,7.0,7.0,7.0
H001060,2017-02-23,T,14,11.0,3.0,3.0
H001060,2022-04-06,O,12,0.0,12.0,14.0
H001063,2015-05-15,O,15,,,
H001063,2016-05-16,O,19,8.0,11.0,7.0
H001063,2017-02-16,T,17,15.0,2.0,4.0
H001064,2015-06-12,O,74,,,
H001064,2016-06-14,O,71,62.0,9.0,12.0
H001064,2017-06-02,O,67,60.0,7.0,11.0
H001064,2018-05-15,O,60,20.0,40.0,47.0
H001064,2019-05-14,O,71,26.0,45.0,34.0
H001064,2020-08-13,O,69,53.0,16.0,18.0
H001064,2021-01-28,T,71,49.0,22.0,20.0
H001065,2015-05-15,O,39,,,
H001065,2016-05-16,O,38,32.0,6.0,3.0
H001065,2017-05-15,O,34,29.0,5.0,5.0
H001065,2018-07-14,O,28,17.0,11.0,14.0
H001065,2019-05-15,O,27,18.0,9.0,4.0
H001065,2020-08-11,O,22,17.0,5.0,8.0
H001065,2021-06-29,T,18,17.0,1.0,3.0
H001066,2018-05-14,C,8,,,
H001066,2019-05-15,H,6,0.0,6.0,8.0
H001066,2020-08-13,O,8,0.0,8.0,6.0
H001066,2021-08-13,O,11,5.0,6.0,3.0
H001066,2022-08-26,O,7,5.0,2.0,6.0
H001066,2023-08-08,O,4,2.0,2.0,5.0
H001066,2024-08-13,O,2,2.0,0.0,2.0
H001066,2025-07-14,O,2,2.0,0.0,0.0
H001067,2015-05-14,O,6,,,
H001067,2016-05-16,O,8,3.0,5.0,3.0
H001067,2017-05-11,O,7,2.0,5.0,6.0
H001067,2018-05-15,O,17,0.0,17.0,7.0
H001067,2019-05-15,O,15,0.0,15.0,17.0
H001067,2020-05-13,O,17,0.0,17.0,15.0
H001067,2021-08-02,O,14,0.0,14.0,17.0
H001067,2022-06-27,O,14,0.0,14.0,14.0
H001067,2023-05-12,O,16,0.0,16.0,14.0
H001067,2024-05-07,O,13,0.0,13.0,16.0
H001067,2025-06-06,O,17,13.0,4.0,0.0
H001067,2026-06-29,O,15,5.0,10.0,12.0
H001068,2015-05-20,O,47,,,
H001068,2016-06-15,O,46,46.0,0.0,1.0
H001068,2017-06-14,O,47,44.0,3.0,2.0
H001068,2018-06-27,O,44,4.0,40.0,43.0
H001068,2019-08-29,O,42,36.0,6.0,8.0
H001068,2020-08-13,O,41,39.0,2.0,3.0
H001068,2021-07-15,O,31,21.0,10.0,20.0
H001068,2022-08-24,O,35,18.0,17.0,13.0
H001068,2023-07-10,O,41,30.0,11.0,5.0
H001068,2024-06-10,O,50,40.0,10.0,1.0
H001068,2025-06-29,C,13,1.0,12.0,49.0
H001068,2025-09-12,O,47,1.0,46.0,12.0
H001068,2026-04-15,C,1,0.0,1.0,47.0
H001070,2014-09-13,C,11,,,
H001070,2015-07-13,H,10,5.0,5.0,6.0
H001070,2016-05-11,O,12,9.0,3.0,1.0
H001070,2018-02-19,C,10,4.0,6.0,8.0
H001070,2022-05-26,C,4,0.0,4.0,10.0
H001071,2014-05-30,C,4,,,
H001071,2015-08-12,H,5,1.0,4.0,3.0
H001071,2016-08-12,O,5,1.0,4.0,4.0
H001071,2017-08-07,O,6,3.0,3.0,2.0
H001071,2018-06-14,O,6,2.0,4.0,4.0
H001071,2019-08-12,O,6,6.0,0.0,0.0
H001071,2020-08-13,O,7,6.0,1.0,0.0
H001071,2021-08-13,O,7,7.0,0.0,0.0
H001071,2022-08-12,O,4,2.0,2.0,5.0
H001071,2023-04-17,T,3,0.0,3.0,4.0
H001072,2016-05-16,O,46,,,
H001072,2017-06-13,O,58,48.0,10.0,11.0
H001072,2018-07-16,O,61,41.0,20.0,17.0
H001072,2019-08-13,O,59,44.0,15.0,17.0
H001072,2020-08-13,O,60,58.0,2.0,2.0
H001072,2021-08-13,O,58,54.0,4.0,3.0
H001072,2022-05-16,O,59,50.0,9.0,8.0
H001072,2023-08-13,O,138,48.0,90.0,12.0
H001072,2024-05-15,O,129,100.0,29.0,35.0
H001072,2025-05-15,O,129,112.0,17.0,16.0
H001073,2015-05-15,H,12,,,
H001073,2016-05-17,O,14,11.0,3.0,1.0
H001073,2017-05-19,O,14,14.0,0.0,0.0
H001073,2018-05-15,O,14,1.0,13.0,13.0
H001073,2019-05-14,O,14,14.0,0.0,0.0
H001073,2020-08-12,O,17,1.0,16.0,13.0
H001073,2021-02-09,T,17,17.0,0.0,0.0
H001074,2017-05-04,O,53,,,
H001074,2018-08-13,O,52,46.0,6.0,7.0
H001074,2023-05-05,T,73,36.0,37.0,26.0
H001078,2017-03-13,C,39,,,
H001078,2018-05-13,O,25,2.0,23.0,37.0
H001078,2019-04-26,T,25,25.0,0.0,0.0
H001078,2019-05-02,C,20,14.0,6.0,11.0
H001078,2020-07-24,C,20,18.0,2.0,2.0
H001081,2018-07-09,C,1,,,
H001081,2019-08-01,H,2,0.0,2.0,1.0
H001081,2020-08-10,O,3,1.0,2.0,1.0
H001081,2021-07-02,O,1,1.0,0.0,2.0
H001081,2022-05-16,O,2,1.0,1.0,0.0
H001081,2023-05-13,O,2,1.0,1.0,1.0
H001081,2024-05-11,O,1,1.0,0.0,1.0
H001081,2025-05-15,O,1,1.0,0.0,0.0
H001081,2026-05-11,O,1,1.0,0.0,0.0
H001082,2017-05-08,C,111,,,
H001082,2018-06-22,C,220,49.0,171.0,62.0
H001082,2019-05-13,H,224,161.0,63.0,83.0
H001082,2020-04-28,O,256,112.0,144.0,159.0
H001082,2021-08-13,O,302,184.0,118.0,127.0
H001082,2022-08-15,O,346,183.0,163.0,145.0
H001082,2023-05-15,O,334,219.0,115.0,104.0
H001082,2024-08-12,O,320,263.0,57.0,81.0
H001082,2025-08-04,O,280,237.0,43.0,81.0
H001082,2026-06-25,O,287,209.0,78.0,52.0
H001083,2017-08-29,C,10,,,
H001083,2018-05-25,C,9,7.0,2.0,3.0
H001083,2019-08-13,H,10,2.0,8.0,7.0
H001083,2020-08-13,O,2,0.0,2.0,10.0
H001083,2021-02-01,T,2,2.0,0.0,0.0
H001084,2017-09-01,C,17,,,
H001084,2018-05-15,C,15,1.0,14.0,16.0
H001084,2019-06-18,C,10,8.0,2.0,7.0
H001084,2020-05-15,C,10,7.0,3.0,3.0
H001084,2021-07-30,H,9,5.0,4.0,5.0
H001084,2022-08-15,O,9,3.0,6.0,6.0
H001084,2023-03-11,T,8,8.0,0.0,1.0
H001084,2023-12-27,C,8,4.0,4.0,4.0
H001084,2024-05-15,C,9,7.0,2.0,1.0
H001085,2017-08-14,C,112,,,
H001085,2018-05-14,C,125,64.0,61.0,48.0
H001085,2019-05-13,H,112,88.0,24.0,37.0
H001085,2020-08-02,O,22,1.0,21.0,111.0
H001085,2021-08-12,O,22,7.0,15.0,15.0
H001085,2022-08-07,O,22,10.0,12.0,12.0
H001085,2023-05-14,O,23,14.0,9.0,8.0
H001085,2024-05-15,O,24,7.0,17.0,16.0
H001085,2025-08-13,O,24,6.0,18.0,18.0
H001085,2026-05-14,O,21,16.0,5.0,8.0
H001086,2020-07-07,C,226,,,
H001086,2021-08-13,H,275,192.0,83.0,73.0
H001087,2019-05-15,H,14,,,
H001087,2020-03-03,T,12,8.0,4.0,6.0
H001088,2019-06-10,O,1,,,
H001088,2020-09-14,O,2,0.0,2.0,1.0
H001088,2021-08-25,O,1,0.0,1.0,2.0
H001090,2018-05-15,C,27,,,
H001090,2019-04-26,H,38,27.0,11.0,0.0
H001090,2020-08-12,O,42,7.0,35.0,31.0
H001090,2021-08-13,O,35,21.0,14.0,21.0
H001090,2022-08-10,O,36,25.0,11.0,10.0
H001090,2023-05-10,O,38,30.0,8.0,6.0
H001090,2024-05-15,O,40,25.0,15.0,13.0
H001090,2025-05-15,O,39,27.0,12.0,13.0
H001090,2026-05-13,O,39,35.0,4.0,4.0
H001092,2020-09-19,C,38,,,
H001092,2021-02-01,T,38,31.0,7.0,7.0
H001093,2015-08-17,C,13,,,
H001093,2022-02-02,C,14,0.0,14.0,13.0
H001093,2023-08-11,H,24,2.0,22.0,12.0
H001093,2024-08-13,O,24,17.0,7.0,7.0
H001093,2025-08-11,O,23,23.0,0.0,1.0
H001093,2026-05-01,O,23,19.0,4.0,4.0
H001094,2022-01-21,C,31,,,
H001094,2022-05-16,C,31,24.0,7.0,7.0
H001094,2023-06-25,H,31,31.0,0.0,0.0
H001094,2024-08-13,O,36,3.0,33.0,28.0
H001094,2025-09-12,O,161,112.0,49.0,50.0
H001094,2026-05-15,O,32,19.0,13.0,58.0
H001095,2019-05-15,C,4,,,
H001095,2021-11-17,C,4,4.0,0.0,0.0
H001095,2022-12-12,C,5,2.0,3.0,2.0
H001095,2023-05-10,H,5,5.0,0.0,0.0
H001095,2024-08-13,O,9,4.0,5.0,1.0
H001095,2025-06-11,C,20,1.0,19.0,8.0
H001095,2025-08-12,O,9,1.0,8.0,19.0
H001095,2026-05-02,C,35,2.0,33.0,7.0
H001096,2021-11-08,C,13,,,
H001096,2022-05-14,C,59,5.0,54.0,8.0
H001096,2023-08-13,H,61,54.0,7.0,5.0
H001096,2024-08-12,O,56,55.0,1.0,6.0
H001096,2025-08-10,O,58,56.0,2.0,0.0
H001098,2024-02-15,C,4,,,
H001098,2024-05-13,C,4,4.0,0.0,0.0
H001098,2025-08-07,H,4,2.0,2.0,2.0
H001099,2024-07-02,C,45,,,
H001099,2025-08-13,H,40,27.0,13.0,18.0
H001100,2023-12-14,C,17,,,
H001100,2024-05-13,C,18,14.0,4.0,3.0
H001100,2025-08-12,H,7,1.0,6.0,17.0
H001100,2026-05-12,O,7,3.0,4.0,4.0
H001101,2023-12-28,C,17,,,
H001101,2024-05-15,C,17,17.0,0.0,0.0
H001101,2025-08-13,H,19,15.0,4.0,2.0
H001102,2016-05-04,C,29,,,
H001102,2017-07-25,C,33,29.0,4.0,0.0
H001102,2018-09-11,C,27,14.0,13.0,19.0
H001102,2023-11-25,C,32,10.0,22.0,17.0
H001102,2024-05-14,C,43,30.0,13.0,2.0
H001102,2025-08-12,H,38,32.0,6.0,11.0
H001102,2026-05-14,O,104,10.0,94.0,28.0
H001103,2023-08-13,C,5,,,
H001103,2024-08-13,C,8,4.0,4.0,1.0
H001103,2025-05-15,H,10,3.0,7.0,5.0
I000056,2015-07-09,O,42,,,
I000056,2016-06-24,O,30,14.0,16.0,28.0
I000056,2017-05-12,O,26,3.0,23.0,27.0
I000056,2018-07-13,O,351,1.0,350.0,25.0
I000056,2019-04-16,T,176,2.0,174.0,349.0
I000056,2020-01-21,C,170,14.0,156.0,162.0
I000056,2020-06-19,C,21,6.0,15.0,164.0
I000056,2021-07-16,H,22,11.0,11.0,10.0
I000056,2022-07-01,O,16,0.0,16.0,22.0
I000056,2023-07-31,O,29,9.0,20.0,7.0
I000056,2024-08-09,O,40,2.0,38.0,27.0
I000056,2025-08-07,O,49,8.0,41.0,32.0
I000057,2015-05-13,O,3,,,
I000057,2016-05-12,O,3,3.0,0.0,0.0
I000057,2017-01-31,T,3,3.0,0.0,0.0
I000058,2015-05-15,C,5,,,
I000058,2020-06-15,C,14,0.0,14.0,5.0
I000058,2022-02-18,C,9,0.0,9.0,14.0
I000058,2022-05-16,C,6,5.0,1.0,4.0
I000058,2023-08-13,H,9,3.0,6.0,3.0
I000058,2024-08-13,O,42,6.0,36.0,3.0
I000058,2025-08-11,O,41,36.0,5.0,6.0
J000020,2020-05-15,C,271,,,
J000020,2021-08-13,O,304,169.0,135.0,87.0
J000020,2022-08-22,O,301,167.0,134.0,189.0
J000020,2023-05-02,T,287,158.0,129.0,181.0
J000032,2015-08-20,O,25,,,
J000032,2016-08-15,O,18,1.0,17.0,24.0
J000032,2017-09-12,O,25,2.0,23.0,16.0
J000032,2018-09-14,O,14,1.0,13.0,24.0
J000032,2019-08-16,O,7,0.0,7.0,14.0
J000032,2020-09-15,O,15,0.0,15.0,7.0
J000032,2021-08-13,O,15,1.0,14.0,14.0
J000032,2022-09-15,O,15,2.0,13.0,13.0
J000032,2023-10-04,O,15,2.0,13.0,13.0
J000126,2015-05-14,O,5,,,
J000126,2016-05-11,O,4,3.0,1.0,2.0
J000126,2017-05-05,O,4,3.0,1.0,1.0
J000126,2018-05-14,O,5,1.0,4.0,3.0
J000126,2019-05-14,O,4,1.0,3.0,4.0
J000126,2020-08-17,O,4,3.0,1.0,1.0
J000126,2021-07-21,O,4,2.0,2.0,2.0
J000126,2022-05-10,O,4,0.0,4.0,4.0
J000174,2015-04-28,O,4,,,
J000174,2016-04-15,O,4,4.0,0.0,0.0
J000174,2017-04-05,O,4,4.0,0.0,0.0
J000174,2017-12-04,C,5,0.0,5.0,4.0
J000174,2018-04-16,O,4,0.0,4.0,5.0
J000174,2019-02-06,T,3,0.0,3.0,4.0
