doc_id,provenance,filing_type,annee_index,bioguide,declarant_name,state_district,transaction_date,transaction_date_brute,disclosure_date,ticker,asset_description,asset_code,operation_type,owner,amount_range,amount_lo,amount_hi,amount_mid,amount_mid_conventionnel,amount_reconstruit,amount_exact,cle_naturelle,occurrence_index,n_docs_vus,source,sens,echo_ptr
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,ISTB,Spouse Brokerage TOD Account ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|03/27/2023|ISTB|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-10-04,10/4/2023,2024-08-13,IVV,Spouse Brokerage TOD Account ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|10/4/2023|IVV|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,IVV,Spouse Brokerage TOD Account ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|03/27/2023|IVV|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,MBB,Spouse Brokerage TOD Account ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|03/27/2023|MBB|P|$15,001 - $50,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-05,06/5/2023,2024-08-13,GOVT,Spouse Brokerage TOD Account ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/5/2023|GOVT|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-10-04,10/4/2023,2024-08-13,JPMB,Spouse Brokerage TOD Account ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|10/4/2023|JPMB|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,SCHF,Spouse Brokerage TOD Account ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|03/27/2023|SCHF|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,SPEM,Spouse Brokerage TOD Account ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|03/27/2023|SPEM|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-03-27,03/27/2023,2024-08-13,BND,Spouse Brokerage TOD Account ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|03/27/2023|BND|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-21,06/21/2023,2024-08-13,HYLB,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/21/2023|HYLB|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-15,12/15/2023,2024-08-13,MADCX,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|12/15/2023|MADCX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-15,12/15/2023,2024-08-13,BSIIX,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|12/15/2023|BSIIX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-02-24,02/24/2023,2024-08-13,MAHQX,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|02/24/2023|MAHQX|P|$15,001 - $50,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-22,06/22/2023,2024-08-13,DFAT,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/22/2023|DFAT|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-15,12/15/2023,2024-08-13,DFAT,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|12/15/2023|DFAT|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-14,06/14/2023,2024-08-13,FXAIX,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|06/14/2023|FXAIX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-09-14,09/14/2023,2024-08-13,QQQJ,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|09/14/2023|QQQJ|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-18,12/18/2023,2024-08-13,IGSB,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|12/18/2023|IGSB|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-02-24,02/24/2023,2024-08-13,EMXC,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|02/24/2023|EMXC|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-22,06/22/2023,2024-08-13,IWN,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/22/2023|IWN|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-22,06/22/2023,2024-08-13,IWL,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/22/2023|IWL|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-15,12/15/2023,2024-08-13,IVE,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|12/15/2023|IVE|P|$15,001 - $50,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-14,06/14/2023,2024-08-13,COWZ,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/14/2023|COWZ|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-18,12/18/2023,2024-08-13,XLF,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|12/18/2023|XLF|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-14,06/14/2023,2024-08-13,XLF,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/14/2023|XLF|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-18,12/18/2023,2024-08-13,XLV,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|12/18/2023|XLV|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-14,06/14/2023,2024-08-13,XLV,Spouse Rollover IRA (V&E) ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|06/14/2023|XLV|P|$15,001 - $50,000|SELF",0,1,site,P,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-18,12/18/2023,2024-08-13,XLK,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|12/18/2023|XLK|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-06-22,06/22/2023,2024-08-13,XLK,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"F000468|06/22/2023|XLK|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058974,fd_O,O,2023,F000468,Elizabeth Fletcher,TX07,2023-12-15,12/15/2023,2024-08-13,VEA,Spouse Rollover IRA (V&E) ⇒ SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"F000468|12/15/2023|VEA|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,YAFIX,Wells Fargo IRA ⇒,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|03/22/2023|YAFIX|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,PBAIX,Wells Fargo IRA ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|03/22/2023|PBAIX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,DLDRX,Wells Fargo IRA ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|03/22/2023|DLDRX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,CEYIX,Wells Fargo IRA ⇒,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000614|03/22/2023|CEYIX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,HBLIX,Wells Fargo IRA ⇒,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|03/22/2023|HBLIX|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-10-30,10/30/2023,2024-08-13,LSWWX,Wells Fargo IRA ⇒,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|10/30/2023|LSWWX|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-10-30,10/30/2023,2024-08-13,MDIJX,Wells Fargo IRA ⇒,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|10/30/2023|MDIJX|S|$1,001 - $15,000|SELF",0,1,site,S,False
10058983,fd_O,O,2023,P000614,Chris Pappas,NH01,2023-03-22,03/22/2023,2024-08-13,MINIX,Wells Fargo IRA ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000614|03/22/2023|MINIX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-05-19,05/19/2023,2024-08-13,IPAY,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|05/19/2023|IPAY|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-09-13,09/13/2023,2024-08-13,PAVE,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|09/13/2023|PAVE|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-07-12,07/12/2023,2024-08-13,URA,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|07/12/2023|URA|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-17,04/17/2023,2024-08-13,PEJ,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/17/2023|PEJ|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-14,04/14/2023,2024-08-13,RSPD,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/14/2023|RSPD|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-17,04/17/2023,2024-08-13,RSPT,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/17/2023|RSPT|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-07-25,07/25/2023,2024-08-13,TLT,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|07/25/2023|TLT|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-17,04/17/2023,2024-08-13,TLT,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|04/17/2023|TLT|P|$15,001 - $50,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-09-08,09/8/2023,2024-08-13,IEI,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|09/8/2023|IEI|S|$15,001 - $50,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-14,04/14/2023,2024-08-13,IEI,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/14/2023|IEI|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-09-08,09/8/2023,2024-08-13,AGG,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|09/8/2023|AGG|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-06-13,06/13/2023,2024-08-13,AGG,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|06/13/2023|AGG|P|$15,001 - $50,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-27,11/27/2023,2024-08-13,EWJ,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|11/27/2023|EWJ|S|$15,001 - $50,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-12-18,12/18/2023,2024-08-13,EWJ,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|12/18/2023|EWJ|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-20,03/20/2023,2024-08-13,IWM,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|03/20/2023|IWM|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-05-30,05/30/2023,2024-08-13,XLB,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|05/30/2023|XLB|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-07-25,07/25/2023,2024-08-13,XLB,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|07/25/2023|XLB|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-17,03/17/2023,2024-08-13,XLB,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"C001090|03/17/2023|XLB|P|$100,001 - $250,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-29,03/29/2023,2024-08-13,SNOXX,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"C001090|03/29/2023|SNOXX|P|$50,001 - $100,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-09,03/9/2023,2024-08-13,SNOXX,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|03/9/2023|SNOXX|P|$15,001 - $50,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-14,04/14/2023,2024-08-13,SNOXX,Charles Schwab Investment Account ⇒ JT,,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"C001090|04/14/2023|SNOXX|S|$100,001 - $250,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-05-18,05/18/2023,2024-08-13,SNOXX,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"C001090|05/18/2023|SNOXX|P|$50,001 - $100,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-07-25,07/25/2023,2024-08-13,SNOXX,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|07/25/2023|SNOXX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-29,11/29/2023,2024-08-13,JNK,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|11/29/2023|JNK|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-20,03/20/2023,2024-08-13,JNK,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|03/20/2023|JNK|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-17,04/17/2023,2024-08-13,GLD,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/17/2023|GLD|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-29,11/29/2023,2024-08-13,GLD,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|11/29/2023|GLD|P|$15,001 - $50,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-09-13,09/13/2023,2024-08-13,GLD,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|09/13/2023|GLD|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-29,11/29/2023,2024-08-13,XOP,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|11/29/2023|XOP|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-12-18,12/18/2023,2024-08-13,XOP,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|12/18/2023|XOP|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-27,11/27/2023,2024-08-13,KRE,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001090|11/27/2023|KRE|P|$15,001 - $50,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-20,03/20/2023,2024-08-13,XRT,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|03/20/2023|XRT|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-06-13,06/13/2023,2024-08-13,XLI,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|06/13/2023|XLI|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-20,03/20/2023,2024-08-13,XLI,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|03/20/2023|XLI|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-07-25,07/25/2023,2024-08-13,XLK,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|07/25/2023|XLK|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-08-11,08/11/2023,2024-08-13,XLK,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|08/11/2023|XLK|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-03-20,03/20/2023,2024-08-13,GDX,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|03/20/2023|GDX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-04-17,04/17/2023,2024-08-13,OIH,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|04/17/2023|OIH|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-05-15,05/15/2023,2024-08-13,OIH,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|05/15/2023|OIH|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-09-13,09/13/2023,2024-08-13,OIH,Charles Schwab Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|09/13/2023|OIH|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-11-29,11/29/2023,2024-08-13,OIH,Charles Schwab Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|11/29/2023|OIH|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-08-30,08/30/2023,2024-08-13,VTI,Morgan Stanley Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|08/30/2023|VTI|P|$1,001 - $15,000|SELF",0,1,site,P,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-02-21,02/21/2023,2024-08-13,ALHYX,Morgan Stanley Investment Account ⇒ JT,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|02/21/2023|ALHYX|S|$1,001 - $15,000|SELF",0,1,site,S,False
10059028,fd_O,O,2023,C001090,Matt Cartwright,PA08,2023-08-30,08/30/2023,2024-08-13,ANGLX,Morgan Stanley Investment Account ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001090|08/30/2023|ANGLX|P|$1,001 - $15,000|SELF",0,1,site,P,False
